target_id	length	eff_length	est_counts	tpm
TRINITY_DN248_c0_g1_i1	2359	2165.25	32	23.6982
TRINITY_DN285_c0_g1_i1	315	131.244	2	24.4356
TRINITY_DN203_c0_g1_i1	881	687.252	0	0
TRINITY_DN296_c0_g1_i1	1752	1558.25	194	199.635
TRINITY_DN229_c0_g1_i1	1462	1268.25	158	199.768
TRINITY_DN229_c0_g2_i1	1557	1363.25	233	274.065
TRINITY_DN282_c0_g1_i1	318	133.924	1	11.9734
TRINITY_DN252_c0_g1_i2	2056	1862.25	204	175.657
TRINITY_DN256_c0_g1_i1	321	136.485	1	11.7487
TRINITY_DN256_c0_g2_i1	383	193.54	1	8.28522
TRINITY_DN294_c0_g1_i1	966	772.252	0	0
TRINITY_DN258_c0_g1_i1	823	629.252	151	384.792
TRINITY_DN263_c0_g1_i1	335	149.113	0	0
TRINITY_DN204_c0_g1_i1	827	633.252	23	58.2405
TRINITY_DN251_c0_g1_i1	2452	2258.25	1	0.71007
TRINITY_DN274_c0_g1_i1	339	152.723	2	20.999
TRINITY_DN274_c0_g1_i2	743	549.311	3	8.75743
TRINITY_DN274_c0_g1_i3	539	345.639	0	0
TRINITY_DN274_c0_g2_i1	243	71.6813	0	0
TRINITY_DN224_c0_g1_i1	446	253.984	1	6.31346
TRINITY_DN224_c0_g2_i1	761	567.311	12	33.9183
TRINITY_DN262_c0_g1_i1	856	662.252	7	16.9492
TRINITY_DN262_c0_g1_i2	374	184.984	0	0
TRINITY_DN261_c0_g1_i1	1659	1465.25	14	15.3211
TRINITY_DN226_c0_g1_i2	1248	1054.25	0	0
TRINITY_DN226_c0_g2_i1	1291	1097.25	0	0
TRINITY_DN265_c0_g1_i1	815	621.252	31	80.0143
TRINITY_DN223_c0_g1_i1	1389	1195.25	28	37.564
TRINITY_DN253_c0_g1_i1	369	180.262	3	26.6864
TRINITY_DN284_c0_g1_i1	205	45.6991	0	0
TRINITY_DN218_c0_g1_i1	1286	1092.25	18	26.4255
TRINITY_DN218_c0_g2_i1	594	400.532	14	56.0486
TRINITY_DN218_c0_g3_i1	261	85.4777	3	56.2784
TRINITY_DN295_c0_g1_i1	748	554.311	9	26.0353
TRINITY_DN225_c0_g1_i1	423	231.592	624	4320.5
TRINITY_DN227_c0_g1_i1	298	116.455	0	0
TRINITY_DN269_c0_g1_i2	1627	1433.25	338	378.153
TRINITY_DN221_c0_g1_i1	2241	2047.25	370	289.804
TRINITY_DN235_c1_g1_i1	349	161.641	0	0
TRINITY_DN235_c0_g1_i1	584	390.532	1	4.10599
TRINITY_DN231_c0_g1_i1	352	164.491	0	0
TRINITY_DN200_c0_g1_i1	958	764.252	4.7288	9.92174
TRINITY_DN200_c0_g1_i2	928	734.252	170.271	371.852
TRINITY_DN205_c0_g1_i1	1572	1378.25	59	68.6431
TRINITY_DN297_c0_g1_i1	337	150.864	0	0
TRINITY_DN297_c0_g1_i2	303	120.796	0	0
TRINITY_DN243_c0_g1_i1	626	432.408	0	0
TRINITY_DN243_c0_g2_i1	3182	2988.25	36	19.3179
TRINITY_DN213_c0_g1_i2	1024	830.252	3	5.79409
TRINITY_DN233_c0_g1_i1	414	222.865	0	0
TRINITY_DN278_c0_g1_i1	1193	999.252	10	16.0472
TRINITY_DN281_c0_g1_i1	575	381.532	121	508.544
TRINITY_DN230_c0_g1_i1	218	53.9878	1	29.7015
TRINITY_DN286_c0_g1_i1	380	190.754	0	0
TRINITY_DN286_c0_g2_i1	925	731.252	0	0
TRINITY_DN249_c0_g1_i2	208	47.6409	0	0
TRINITY_DN249_c0_g1_i3	676	482.364	0	0
TRINITY_DN245_c0_g1_i2	983	789.252	2	4.06338
TRINITY_DN220_c0_g1_i1	740	546.311	71	208.397
TRINITY_DN207_c0_g1_i2	919	725.252	16	35.3757
TRINITY_DN267_c0_g1_i1	331	145.556	3	33.0496
TRINITY_DN259_c0_g1_i2	1069	875.252	3	5.49619
TRINITY_DN237_c0_g1_i1	864	670.252	6	14.3545
TRINITY_DN228_c0_g1_i1	317	133.036	1	12.0533
TRINITY_DN228_c0_g2_i1	463	270.535	47	278.579
TRINITY_DN293_c0_g1_i1	215	52.053	1	30.8055
TRINITY_DN293_c0_g2_i1	748	554.311	21	60.749
TRINITY_DN283_c0_g1_i2	699	505.364	0	0
TRINITY_DN211_c0_g1_i1	2050	1856.25	29	25.0516
TRINITY_DN219_c0_g1_i1	1363	1169.25	27	37.0279
TRINITY_DN289_c0_g1_i1	314	130.423	11	135.242
TRINITY_DN289_c0_g1_i3	521	327.74	0	0
TRINITY_DN257_c0_g1_i1	1836	1642.25	349	340.768
TRINITY_DN268_c0_g1_i1	301	119.064	0	0
TRINITY_DN268_c0_g1_i2	1248	1054.25	92	139.932
TRINITY_DN260_c0_g1_i1	1211	1017.25	96	151.327
TRINITY_DN206_c0_g1_i1	763	569.311	136	383.057
TRINITY_DN206_c0_g2_i1	308	125.209	0	0
TRINITY_DN273_c0_g1_i1	994	800.252	0	0
TRINITY_DN236_c0_g1_i2	1073	879.252	35	63.8305
TRINITY_DN292_c0_g1_i1	1011	817.252	72	141.27
TRINITY_DN292_c0_g1_i2	465	272.508	0	0
TRINITY_DN209_c0_g1_i1	297	115.579	0	0
TRINITY_DN209_c0_g1_i2	1503	1309.25	33	40.417
TRINITY_DN232_c0_g1_i1	1648	1454.25	11	12.129
TRINITY_DN246_c0_g1_i1	4545	4351.25	4	1.47407
TRINITY_DN216_c0_g1_i1	1269	1075.25	8	11.9304
TRINITY_DN254_c0_g1_i1	648	454.364	0	0
TRINITY_DN290_c0_g1_i1	414	222.865	16	115.12
TRINITY_DN290_c0_g2_i1	850	656.252	52	127.059
TRINITY_DN288_c0_g1_i1	287	106.86	0	0
TRINITY_DN275_c0_g1_i1	403	212.35	0	0
TRINITY_DN275_c0_g2_i1	212	50.1587	0	0
TRINITY_DN214_c0_g1_i1	1514	1320.25	18	21.862
TRINITY_DN298_c0_g1_i1	1728	1534.25	15	15.6772
TRINITY_DN241_c0_g1_i2	228	60.8815	0	0
TRINITY_DN247_c0_g1_i1	2526	2332.25	1135	780.358
TRINITY_DN212_c0_g1_i1	1894	1700.25	23	21.6914
TRINITY_DN212_c0_g1_i3	1996	1802.25	0	0
TRINITY_DN287_c0_g1_i1	1232	1038.25	18	27.7999
TRINITY_DN356_c0_g1_i1	1615	1421.25	419	472.734
TRINITY_DN356_c0_g1_i2	1692	1498.25	0	0
TRINITY_DN361_c0_g1_i1	787	593.252	81	218.937
TRINITY_DN352_c0_g1_i1	782	588.311	0	0
TRINITY_DN395_c0_g1_i1	492	298.992	0	0
TRINITY_DN395_c0_g2_i1	1492	1298.25	0	0
TRINITY_DN346_c0_g1_i3	2149	1955.25	43	35.2646
TRINITY_DN318_c0_g1_i1	1398	1204.25	28	37.2833
TRINITY_DN391_c0_g1_i1	539	345.639	24	111.343
TRINITY_DN391_c0_g2_i1	681	487.364	30	98.7055
TRINITY_DN389_c0_g1_i2	843	649.252	28	69.1542
TRINITY_DN389_c0_g2_i1	252	78.4079	0	0
TRINITY_DN387_c0_g1_i4	1010	816.252	20	39.2898
TRINITY_DN387_c0_g1_i2	904	710.252	0	0
TRINITY_DN382_c0_g1_i1	218	53.9878	3	89.1045
TRINITY_DN382_c0_g2_i1	410	219.11	18	131.73
TRINITY_DN339_c0_g1_i1	708	514.364	2	6.23495
TRINITY_DN339_c0_g1_i2	266	89.4406	0	0
TRINITY_DN339_c0_g2_i1	223	57.314	0	0
TRINITY_DN393_c0_g1_i1	1064	870.252	2	3.68518
TRINITY_DN393_c0_g1_i2	1159	965.252	0	0
TRINITY_DN393_c0_g2_i1	1966	1772.25	2	1.80958
TRINITY_DN317_c0_g1_i2	694	500.364	0	0
TRINITY_DN347_c0_g1_i1	257	82.4068	2	38.9171
TRINITY_DN330_c0_g1_i2	993	799.252	96.8025	194.212
TRINITY_DN330_c0_g1_i3	300	118.216	2.19754	29.8081
TRINITY_DN330_c0_g2_i1	230	62.3879	0	0
TRINITY_DN307_c0_g1_i2	618	424.451	10	37.7786
TRINITY_DN370_c0_g1_i1	1873	1679.25	0	0
TRINITY_DN370_c0_g1_i3	1770	1576.25	147	149.543
TRINITY_DN348_c0_g1_i1	724	530.364	0	0
TRINITY_DN348_c0_g1_i2	803	609.252	0	0
TRINITY_DN381_c0_g1_i4	573	379.532	0	0
TRINITY_DN381_c0_g1_i1	475	282.285	0	0
TRINITY_DN381_c0_g2_i1	244	72.3798	0	0
TRINITY_DN303_c0_g1_i1	1100	906.252	34	60.1594
TRINITY_DN388_c0_g1_i1	436	244.209	1	6.56617
TRINITY_DN369_c0_g1_i1	1280	1086.25	36	53.1429
TRINITY_DN300_c0_g1_i1	1073	879.252	328	598.183
TRINITY_DN324_c0_g1_i1	2044	1850.25	67	58.0654
TRINITY_DN344_c0_g1_i1	683	489.364	86	281.799
TRINITY_DN310_c0_g1_i1	1499	1305.25	13	15.9707
TRINITY_DN310_c0_g2_i1	275	96.6594	1	16.5894
TRINITY_DN343_c0_g1_i1	1140	946.252	2	3.3892
TRINITY_DN336_c0_g1_i1	2800	2606.25	16.2724	10.0118
TRINITY_DN336_c0_g1_i2	2727	2533.25	30.7276	19.4502
TRINITY_DN376_c0_g1_i1	3261	3067.25	25	13.0697
TRINITY_DN331_c0_g1_i4	251	77.6625	0	0
TRINITY_DN331_c0_g1_i1	504	310.901	62	319.774
TRINITY_DN331_c0_g1_i2	330	144.646	0	0
TRINITY_DN305_c0_g1_i1	2215	2021.25	134	106.306
TRINITY_DN345_c0_g1_i1	1976	1782.25	0	0
TRINITY_DN345_c0_g2_i1	295	113.837	0	0
TRINITY_DN306_c0_g1_i1	261	85.4777	0	0
TRINITY_DN390_c0_g1_i1	228	60.8815	20	526.767
TRINITY_DN349_c0_g1_i1	604	410.451	0	0
TRINITY_DN349_c0_g2_i1	324	139.24	0	0
TRINITY_DN349_c0_g2_i2	304	121.718	0	0
TRINITY_DN349_c0_g3_i1	591	397.532	0	0
TRINITY_DN316_c0_g1_i1	322	137.428	1	11.6681
TRINITY_DN367_c0_g1_i2	1561	1367.25	111	130.181
TRINITY_DN398_c0_g1_i1	861	667.252	20.492	49.2457
TRINITY_DN398_c0_g1_i2	969	775.252	6.50799	13.461
TRINITY_DN398_c0_g1_i3	734	540.311	0	0
TRINITY_DN308_c0_g1_i2	2331	2137.25	210	157.557
TRINITY_DN319_c0_g1_i2	1394	1200.25	5	6.67992
TRINITY_DN364_c0_g1_i1	290	109.415	0	0
TRINITY_DN374_c0_g1_i1	2068	1874.25	0	0
TRINITY_DN374_c0_g1_i2	2141	1947.25	10	8.23477
TRINITY_DN360_c0_g1_i2	973	779.252	207	425.957
TRINITY_DN302_c0_g1_i2	1210	1016.25	0	0
TRINITY_DN302_c0_g1_i3	1101	907.252	0	0
TRINITY_DN329_c0_g1_i2	1510	1316.25	11	13.4007
TRINITY_DN329_c0_g1_i3	1061	867.252	0	0
TRINITY_DN362_c0_g1_i2	282	102.632	0	0
TRINITY_DN362_c0_g2_i1	291	110.308	4	58.1469
TRINITY_DN337_c0_g1_i1	212	50.1587	0	0
TRINITY_DN337_c0_g1_i2	1413	1219.25	80	105.213
TRINITY_DN371_c0_g1_i1	1221	1027.25	3.10812	4.8517
TRINITY_DN371_c0_g1_i2	1135	941.252	565.892	964.054
TRINITY_DN355_c0_g1_i1	409	218.132	3	22.0534
TRINITY_DN355_c0_g1_i2	325	140.196	0	0
TRINITY_DN355_c0_g2_i1	238	67.96	0	0
TRINITY_DN358_c0_g1_i2	397	206.688	1	7.75815
TRINITY_DN341_c0_g1_i1	224	58.0058	2	55.2882
TRINITY_DN341_c0_g2_i1	219	54.5943	18	528.687
TRINITY_DN375_c0_g1_i1	1896	1702.25	36	33.9119
TRINITY_DN383_c0_g1_i1	1112	918.252	0	0
TRINITY_DN383_c0_g1_i3	417	225.684	0	0
TRINITY_DN366_c0_g1_i2	1036	842.252	0	0
TRINITY_DN304_c0_g1_i1	1734	1540.25	89	92.6556
TRINITY_DN373_c0_g1_i1	335	149.113	0	0
TRINITY_DN373_c0_g1_i2	369	180.262	0	0
TRINITY_DN373_c0_g1_i3	326	141.152	0	0
TRINITY_DN332_c0_g1_i1	2161	1967.25	9	7.33595
TRINITY_DN332_c0_g1_i2	263	87.0866	0	0
TRINITY_DN372_c0_g1_i1	1463	1269.25	70	88.4349
TRINITY_DN328_c0_g1_i1	490	297.022	0	0
TRINITY_DN328_c0_g2_i1	734	540.311	0	0
TRINITY_DN386_c0_g1_i1	1327	1133.25	4	5.65988
TRINITY_DN377_c0_g1_i2	1680	1486.25	62.0719	66.9694
TRINITY_DN377_c0_g1_i3	844	650.252	1.92806	4.75458
TRINITY_DN377_c0_g2_i1	586	392.532	29	118.467
TRINITY_DN363_c0_g1_i1	210	48.8877	3	98.4
TRINITY_DN363_c0_g2_i1	1408	1214.25	3	3.96174
TRINITY_DN359_c0_g1_i1	220	55.2721	1	29.0114
TRINITY_DN359_c0_g2_i1	1011	817.252	3	5.88625
TRINITY_DN359_c0_g2_i3	420	228.616	1	7.01403
TRINITY_DN380_c0_g1_i1	283	103.43	0	0
TRINITY_DN322_c0_g1_i1	687	493.364	2	6.50034
TRINITY_DN322_c0_g1_i3	779	585.311	5	13.698
TRINITY_DN399_c0_g1_i1	1046	852.252	22	41.3931
TRINITY_DN327_c0_g1_i1	325	140.196	31	354.568
TRINITY_DN340_c0_g1_i4	472	279.369	0	0
TRINITY_DN340_c0_g1_i1	222	56.6727	0	0
TRINITY_DN340_c0_g1_i3	918	724.252	197	436.164
TRINITY_DN368_c0_g1_i1	945	751.252	1	2.13446
TRINITY_DN301_c0_g1_i3	1323	1129.25	82	116.439
TRINITY_DN342_c0_g1_i2	864	670.252	10	23.9241
TRINITY_DN357_c0_g1_i2	1088	894.252	75	134.485
TRINITY_DN357_c0_g1_i3	794	600.252	0	0
TRINITY_DN321_c0_g1_i1	1013	819.252	41	80.2491
TRINITY_DN321_c0_g1_i2	361	172.837	0	0
TRINITY_DN326_c0_g1_i1	1069	875.252	0	0
TRINITY_DN350_c0_g1_i2	320	135.599	0	0
TRINITY_DN350_c0_g1_i3	1173	979.252	17	27.8374
TRINITY_DN313_c0_g1_i1	268	91.0255	0	0
TRINITY_DN313_c0_g1_i2	567	373.532	279	1197.71
TRINITY_DN392_c0_g1_i1	1504	1310.25	41	50.1768
TRINITY_DN351_c0_g1_i1	1028	834.252	99	190.288
TRINITY_DN354_c0_g1_i1	442	250.06	21	134.663
TRINITY_DN309_c0_g1_i2	2232	2038.25	0	0
TRINITY_DN323_c0_g1_i1	659	465.364	65	223.972
TRINITY_DN315_c0_g1_i1	229	61.6318	0	0
TRINITY_DN315_c0_g1_i2	228	60.8815	0	0
TRINITY_DN333_c0_g1_i1	1253	1059.25	48	72.6634
TRINITY_DN333_c0_g2_i1	308	125.209	7	89.6472
TRINITY_DN365_c0_g1_i1	1801	1607.25	24	23.9442
TRINITY_DN379_c0_g1_i2	390	200.163	3.93473	31.5214
TRINITY_DN379_c0_g1_i3	1309	1115.25	46.0653	66.233
TRINITY_DN379_c0_g2_i1	900	706.252	7	15.8932
TRINITY_DN353_c1_g1_i1	326	141.152	2	22.7204
TRINITY_DN353_c0_g1_i1	541	347.639	3	13.8378
TRINITY_DN384_c0_g1_i1	667	473.364	0	0
TRINITY_DN384_c0_g1_i2	941	747.252	6	12.8753
TRINITY_DN384_c0_g2_i1	523	329.74	3	14.5889
TRINITY_DN320_c0_g1_i1	1580	1386.25	176	203.584
TRINITY_DN385_c0_g1_i2	349	161.641	1	9.92022
TRINITY_DN378_c0_g1_i3	1893	1699.25	6	5.66196
TRINITY_DN334_c0_g1_i1	337	150.864	83.6755	889.376
TRINITY_DN334_c0_g1_i2	616	422.451	219.324	832.5
TRINITY_DN312_c0_g1_i1	1912	1718.25	3	2.79968
TRINITY_DN335_c0_g1_i1	1668	1474.25	278	302.376
TRINITY_DN397_c0_g1_i1	483	290.198	6	33.1536
TRINITY_DN397_c0_g1_i2	522	328.74	0	0
TRINITY_DN338_c0_g1_i1	1215	1021.25	67	105.2
TRINITY_DN311_c0_g1_i1	290	109.415	0	0
TRINITY_DN396_c0_g1_i1	723	529.364	0	0
TRINITY_DN394_c0_g1_i1	235	65.8569	0	0
TRINITY_DN394_c0_g1_i2	1138	944.252	37	62.8329
TRINITY_DN394_c0_g2_i1	796	602.252	14	37.2755
TRINITY_DN314_c0_g1_i1	834	640.252	15.6517	39.1999
TRINITY_DN314_c0_g1_i3	772	578.311	1.34826	3.73839
TRINITY_DN506_c0_g1_i2	2660	2466.25	319	207.409
TRINITY_DN513_c0_g1_i2	2585	2391.25	14	9.38807
TRINITY_DN551_c0_g1_i4	916	722.252	4	8.88065
TRINITY_DN551_c0_g1_i1	365	176.444	0	0
TRINITY_DN551_c0_g1_i2	1026	832.252	0	0
TRINITY_DN551_c0_g1_i3	229	61.6318	0	0
TRINITY_DN578_c0_g1_i1	594	400.532	0	0
TRINITY_DN578_c0_g1_i2	636	442.364	0	0
TRINITY_DN585_c0_g1_i1	2353	2159.25	390	289.624
TRINITY_DN543_c0_g1_i1	1242	1048.25	0	0
TRINITY_DN543_c0_g2_i1	1230	1036.25	0	0
TRINITY_DN561_c0_g1_i3	1030	836.252	132	253.111
TRINITY_DN532_c0_g1_i1	222	56.6727	0	0
TRINITY_DN532_c0_g1_i2	220	55.2721	0	0
TRINITY_DN532_c0_g2_i1	1452	1258.25	62	79.0128
TRINITY_DN542_c0_g1_i3	944	750.252	0	0
TRINITY_DN536_c0_g1_i1	1651	1457.25	34	37.4126
TRINITY_DN536_c0_g1_i2	1544	1350.25	0	0
TRINITY_DN555_c0_g1_i4	226	59.3832	0	0
TRINITY_DN555_c0_g1_i5	453	260.828	0	0
TRINITY_DN555_c0_g1_i6	349	161.641	0	0
TRINITY_DN555_c0_g1_i2	293	112.117	0	0
TRINITY_DN555_c0_g1_i3	267	90.2793	0	0
TRINITY_DN553_c0_g1_i1	1111	917.252	0	0
TRINITY_DN502_c0_g1_i3	3126	2932.25	204	111.558
TRINITY_DN525_c0_g1_i1	629	435.408	126	464.032
TRINITY_DN593_c0_g1_i4	1961	1767.25	10.5876	9.60671
TRINITY_DN593_c0_g1_i2	1881	1687.25	19.4124	18.449
TRINITY_DN511_c0_g1_i1	582	388.532	0	0
TRINITY_DN507_c0_g1_i4	385	195.382	0	0
TRINITY_DN507_c0_g1_i1	1483	1289.25	17	21.1439
