target_id	length	eff_length	est_counts	tpm
TraesCS1A01G287200.1	300	301	56	60.196
TraesCS1A01G288500.3	1085	1086	188	56.0111
TraesCS1A01G288800.1	773	774	1683.66	703.816
TraesCS1A01G294000LC.1	411	412	0	0
TraesCS1A01G302000LC.1	93	94	15	51.6309
TraesCS1A01G306200.1	561	562	1269.89	731.097
TraesCS1A01G307400.1	679	680	1548.27	736.69
TraesCS1A01G308800.1	396	397	341.469	278.296
TraesCS1A01G309700.1	2085	2086	3005.79	466.22
TraesCS1A01G311000.1	1566	1567	848	175.095
TraesCS1A01G313300.1	1679	1680	8362.03	1610.46
TraesCS1A01G316900.1	847	848	470.682	179.588
TraesCS1A01G317200.1	1618	1619	4122.58	823.889
TraesCS1A01G317500.1	936	937	17.1711	5.92931
TraesCS1A01G324800.1	4941	4942	1959	128.256
TraesCS1A01G338200.1	3707	3708	405	35.3396
TraesCS1A01G342700.1	997	998	2	0.648404
TraesCS1A01G348700.1	1259	1260	269	69.0761
TraesCS1A01G350200.1	1764	1765	12493.5	2290.27
TraesCS1A01G357700.1	775	776	955.432	398.368
TraesCS1A01G360200.1	697	698	639.202	296.298
TraesCS1A01G363000.1	529	530	312.604	190.838
TraesCS1A01G363700.1	594	595	1020.8	555.1
TraesCS1A01G364000.1	1045	1046	0	0
TraesCS1A01G364800.2	1665	1666	98	19.0326
TraesCS1A01G365600LC.1	216	217	237	353.374
TraesCS1A01G367900.1	462	463	701.424	490.169
TraesCS1A01G372900LC.1	745	746	1079	467.982
TraesCS1A01G375800.1	1102	1103	216	63.3614
TraesCS1A01G379000.1	2125	2126	3060.52	465.777
TraesCS1A01G384400.1	363	364	3.02141	2.68568
TraesCS1A01G386300.1	715	716	937.044	423.441
TraesCS1A01G388000.1	2125	2126	401	61.0278
TraesCS1A01G395200.1	1431	1432	622.686	140.693
TraesCS1A01G398200.1	674	675	6.32216	3.03045
TraesCS1A01G399800.1	972	973	1629.85	541.978
TraesCS1A01G402200.1	3892	3893	166	13.7965
TraesCS1A01G402600.1	186	187	0	0
TraesCS1A01G403300.1	801	802	3283.13	1324.52
TraesCS1A01G403800.1	1003	1004	2070	667.088
TraesCS1A01G404500.1	2380	2381	3863.94	525.071
TraesCS1A01G411900.1	2365	2366	2564.71	350.728
TraesCS1A01G413000.1	988	989	4282.97	1401.18
TraesCS1A01G418800.1	530	531	331	201.688
TraesCS1A01G419600.2	1863	1864	182.125	31.6132
TraesCS1A01G422900.1	2211	2212	2	0.292544
TraesCS1A01G428100.1	765	766	15	6.33591
TraesCS1A01G447400LC.1	699	700	4	1.84888
TraesCS1A01G456300LC.1	393	394	70	57.4842
TraesCS1A01G466200LC.1	795	796	1	0.406474
TraesCS1A01G522100LC.1	4607	4608	73	5.12574
TraesCS1A01G522500LC.1	1185	1186	5338.02	1456.27
TraesCS1A01G539500LC.1	354	355	0	0
TraesCS1A01G540000LC.1	156	157	3	6.18255
TraesCS1A01G543200LC.1	552	553	100.238	58.6481
TraesCS1A01G576300LC.1	327	328	1866.58	1841.27
TraesCS1A01G582300LC.1	1815	1816	83	14.788
TraesCS1A01G601900LC.1	201	202	139.19	222.948
TraesCS1A01G620700LC.1	1164	1165	830	230.515
TraesCS1B01G009100LC.1	441	442	0	0
TraesCS1B01G009700LC.1	402	403	0	0
TraesCS1B01G010400.1	1178	1179	1	0.274431
TraesCS1B01G010500.1	1180	1181	0	0
TraesCS1B01G010800.1	1301	1302	0	0
TraesCS1B01G010900.1	876	877	0	0
TraesCS1B01G011000.1	1284	1285	1	0.251793
TraesCS1B01G011300.1	1084	1085	1	0.298206
TraesCS1B01G011600.1	906	907	0	0
TraesCS1B01G011700.1	1466	1467	0.00226238	0.000498978
TraesCS1B01G013500.1	1053	1054	0.99834	0.306467
TraesCS1B01G017000.1	444	445	451	327.916
TraesCS1B01G019300.1	779	780	210	87.1106
TraesCS1B01G024200.1	965	966	151	50.5762
TraesCS1B01G031000LC.1	582	583	0	0
TraesCS1B01G033200LC.1	303	304	0	0
TraesCS1B01G034300.1	660	661	0	0
TraesCS1B01G035100.1	484	485	26.4577	17.6505
TraesCS1B01G042200.1	647	648	4515.03	2254.4
TraesCS1B01G048900.1	727	728	699.266	310.783
TraesCS1B01G049100.1	798	799	1481.01	599.733
TraesCS1B01G062200.1	1992	1993	6	0.97407
TraesCS1B01G078900.1	2472	2473	209	27.3444
TraesCS1B01G080300.1	165	166	0	0
TraesCS1B01G080900.2	613	614	0	0
TraesCS1B01G081000.1	448	449	0	0
TraesCS1B01G081300.1	593	594	0	0
TraesCS1B01G090500.1	2392	2393	1140	154.138
TraesCS1B01G097200.1	944	945	1190.87	407.736
TraesCS1B01G100100.1	808	809	77	30.7956
TraesCS1B01G101100.1	1342	1343	0	0
TraesCS1B01G115300LC.1	1203	1204	0	0
TraesCS1B01G117400.1	1256	1257	229.868	59.1682
TraesCS1B01G120600.1	1240	1241	4163.93	1085.62
TraesCS1B01G122200LC.1	441	442	0	0
TraesCS1B01G125100.1	1646	1647	769	151.07
TraesCS1B01G126100.1	1571	1572	3447.03	709.478
TraesCS1B01G127500.4	2759	2760	418	49.002
TraesCS1B01G129000.1	2642	2643	955.158	116.93
TraesCS1B01G132700.1	1027	1028	3983.48	1253.76
TraesCS1B01G135800.1	719	720	350.373	157.451
TraesCS1B01G136100LC.1	378	379	2475.68	2113.49
TraesCS1B01G136400LC.1	300	301	422.245	453.884
TraesCS1B01G149500LC.1	318	319	245	248.497
TraesCS1B01G153000.1	2927	2928	213	23.5372
TraesCS1B01G153100.1	2660	2661	1	0.121591
TraesCS1B01G154500.1	742	743	514	223.831
TraesCS1B01G164500.1	887	888	1847.92	673.312
TraesCS1B01G168600LC.1	393	394	5	4.10601
TraesCS1B01G170100.1	1079	1080	328	98.2644
TraesCS1B01G172400.1	1416	1417	1827.71	417.334
TraesCS1B01G176300LC.1	117	118	0	0
TraesCS1B01G179600.1	603	604	2886.54	1546.27
TraesCS1B01G180400.1	1488	1489	1721	373.966
TraesCS1B01G182400.1	1565	1566	1309	270.454
TraesCS1B01G183100.1	678	679	2.84336	1.3549
TraesCS1B01G187100.2	4740	4741	1368	93.3603
TraesCS1B01G192500.1	746	747	253.464	109.785
TraesCS1B01G194600.1	345	346	1	0.935126
TraesCS1B01G202400LC.1	138	139	0	0
TraesCS1B01G228500.1	847	848	516	196.879
TraesCS1B01G228800.1	1490	1491	28	6.07612
TraesCS1B01G230300.1	788	789	1027.06	421.178
TraesCS1B01G237500.1	658	659	0	0
TraesCS1B01G240000.1	465	466	1296.59	900.252
TraesCS1B01G264900.1	3572	3573	893.189	80.8829
TraesCS1B01G270000.1	997	998	670	217.215
TraesCS1B01G273000.2	926	927	1932.39	674.467
TraesCS1B01G276200.1	690	691	90	42.1416
TraesCS1B01G276500.1	723	724	21.4943	9.60573
TraesCS1B01G276700.1	267	268	1.06383	1.28435
TraesCS1B01G276800.1	734	735	8.22561	3.62099
TraesCS1B01G276900.1	613	614	2	1.05392
TraesCS1B01G286500.1	775	776	1011.01	421.539
TraesCS1B01G289300.1	969	970	155	51.7019
TraesCS1B01G290900.1	1294	1295	414	103.437
TraesCS1B01G294200.1	785	786	2146.52	883.606
TraesCS1B01G294500.1	447	448	68.2913	49.3212
TraesCS1B01G295700.1	699	700	788.095	364.273
TraesCS1B01G296300.1	480	481	240	161.44
TraesCS1B01G297200.1	620	621	544.119	283.497
TraesCS1B01G307700.1	1231	1232	1	0.262625
TraesCS1B01G317000.1	555	556	1968.33	1145.43
TraesCS1B01G317500.1	708	709	958.725	437.516
TraesCS1B01G318200.1	617	618	1079.45	565.145
TraesCS1B01G319400.1	1024	1025	1686.85	532.476
TraesCS1B01G327200.1	1613	1614	6	1.2028
TraesCS1B01G329300.1	1014	1015	994.439	316.999
TraesCS1B01G329600.1	1737	1738	4230.42	787.553
TraesCS1B01G338800.1	788	789	853.043	349.817
TraesCS1B01G341000.1	1138	1139	65	18.4644
TraesCS1B01G350200.1	1373	1374	927	218.293
TraesCS1B01G351900LC.1	996	997	117	37.9697
TraesCS1B01G364500.3	1760	1761	7050.08	1295.33
TraesCS1B01G378300.1	462	463	447.335	312.606
TraesCS1B01G380800.1	737	738	1371.2	601.16
TraesCS1B01G388300.1	798	799	148.079	59.9644
TraesCS1B01G400900.1	937	938	33	11.383
TraesCS1B01G409200.1	1352	1353	4	0.956552
TraesCS1B01G418800.1	988	989	0	0
TraesCS1B01G426100.1	838	839	5.67784	2.18962
TraesCS1B01G426700.1	1675	1676	24	4.63323
TraesCS1B01G432700.1	1137	1138	6213.18	1766.52
TraesCS1B01G432900LC.1	189	190	82	139.639
TraesCS1B01G434000.1	2046	2047	5110.77	807.82
TraesCS1B01G435500LC.1	288	289	218	244.065
TraesCS1B01G442300.1	1788	1789	1794.29	324.51
TraesCS1B01G443100.1	1239	1240	3138.44	818.914
TraesCS1B01G449700.2	2183	2184	341.875	50.6479
TraesCS1B01G450200LC.1	303	304	0	0
TraesCS1B01G451100.1	1164	1165	3700.14	1027.63
TraesCS1B01G451200.1	735	736	609.647	268.007
TraesCS1B01G454100LC.1	321	322	16	16.0772
TraesCS1B01G455900.1	794	795	49	19.9423
TraesCS1B01G460800.1	201	202	0	0
TraesCS1B01G468400.1	907	908	0	0
TraesCS1B01G470200LC.1	204	205	87.8976	138.73
TraesCS1B01G474100.1	886	887	941	343.251
TraesCS1B01G525100LC.1	426	427	604.535	458.078
TraesCS1B01G526600LC.1	978	979	0	0
TraesCS1B01G548200LC.1	1185	1186	332.275	90.6482
TraesCS1B01G551500LC.1	270	271	399.645	477.146
TraesCS1B01G551700LC.1	297	298	0	0
TraesCS1B01G552100LC.1	1200	1201	4139.39	1115.17
TraesCS1B01G552300LC.1	240	241	252.946	339.592
TraesCS1B01G552400LC.1	297	298	0	0
TraesCS1B01G570600LC.1	981	982	0	0
TraesCS1B01G571000LC.1	621	622	28	14.5651
TraesCS1B01G623800LC.1	1483	1484	29	6.32281
TraesCS1B01G646500LC.1	636	637	840.781	427.061
TraesCS1B01G680000LC.1	336	337	0	0
TraesCS1B01G694000LC.1	327	328	119.786	118.163
TraesCS1B01G761600LC.1	783	784	778	321.077
TraesCS1B01G766900LC.1	204	205	149.737	236.331
TraesCS1B01G767900LC.2	643	644	95	47.7292
TraesCS1B01G771000LC.1	933	934	5	1.73209
TraesCS1B01G789000LC.1	904	905	116	41.4721
TraesCS1B01G793300LC.1	921	922	1738	609.909
TraesCS1D01G000200.1	924	925	0	0
TraesCS1D01G000200LC.1	825	826	1	0.391711
TraesCS1D01G000300.1	1065	1066	0	0
TraesCS1D01G000700.1	951	952	0	0
TraesCS1D01G000800.2	1322	1323	1704	416.731
TraesCS1D01G001100.1	1145	1146	0	0
TraesCS1D01G001200.1	1401	1402	0	0
TraesCS1D01G001300.1	1384	1385	0	0
TraesCS1D01G001300LC.1	306	307	0	0
TraesCS1D01G001400.1	774	775	0	0
TraesCS1D01G007400.1	1533	1534	0	0
TraesCS1D01G009400.1	903	904	2	0.715827
TraesCS1D01G009900.1	1359	1360	0	0
TraesCS1D01G012100.1	231	232	0	0
TraesCS1D01G024000LC.1	312	313	0	0
TraesCS1D01G024900LC.1	258	259	0	0
TraesCS1D01G028100.1	255	256	0	0
TraesCS1D01G028500.1	394	395	0	0
TraesCS1D01G034700.1	435	436	158	117.251
TraesCS1D01G034800.1	698	699	5812.97	2690.71
TraesCS1D01G039800.1	749	750	337.086	145.42
TraesCS1D01G041200.1	2320	2321	723	100.788
TraesCS1D01G043300.1	1130	1131	8	2.28862
TraesCS1D01G049200LC.1	591	592	1306	713.786
TraesCS1D01G054200.1	1134	1135	112	31.9278
TraesCS1D01G057600.1	252	253	11	14.0676
TraesCS1D01G063700.1	605	606	0	0
TraesCS1D01G064300LC.1	402	403	209	167.798
TraesCS1D01G067100.1	2084	2085	0	0
TraesCS1D01G081200.1	1066	1067	1831.53	555.387
TraesCS1D01G082800.1	1723	1724	1357	254.677
TraesCS1D01G083900.1	785	786	148	60.9236
TraesCS1D01G084900.1	1373	1374	0	0
TraesCS1D01G086700.1	1209	1210	1024	273.817
TraesCS1D01G098000.1	1361	1362	325.132	77.2377
TraesCS1D01G101600.1	1179	1180	5053.36	1385.62
TraesCS1D01G102400.1	1385	1386	907	211.734
TraesCS1D01G105500.2	1012	1013	3038.52	970.508
TraesCS1D01G105800.1	931	932	264	91.6504
TraesCS1D01G112300.1	2930	2931	1299.84	143.49
TraesCS1D01G114000.1	664	665	312	151.803
TraesCS1D01G114100.1	1074	1075	3568.83	1074.15
TraesCS1D01G119300.1	165	166	83.0261	161.828
TraesCS1D01G122800.1	645	646	209	104.679
TraesCS1D01G123900.1	1048	1049	294	90.6814
TraesCS1D01G125200.2	1814	1815	342	60.9671
TraesCS1D01G127700.1	1093	1094	522.275	154.464
TraesCS1D01G128800.1	864	865	1048	392.005
TraesCS1D01G129200.2	1631	1632	4566	905.237
TraesCS1D01G135700.1	357	358	0	0
TraesCS1D01G145100.1	921	922	1489.31	522.637
TraesCS1D01G148000LC.1	468	469	658.678	454.409
TraesCS1D01G149800.1	1074	1075	1887	567.95
TraesCS1D01G153900.1	1446	1447	6082.08	1359.97
TraesCS1D01G156400.2	775	776	1547.83	645.369
TraesCS1D01G165400.1	1176	1177	2744	754.317
TraesCS1D01G167300.1	1523	1524	321	68.1501
TraesCS1D01G170900LC.1	1194	1195	0	0
TraesCS1D01G173000LC.1	2546	2547	29	3.68396
TraesCS1D01G180500.1	105	106	7	21.3668
TraesCS1D01G182900LC.1	534	535	2	1.20955
TraesCS1D01G194600.1	462	463	106.263	74.2585
TraesCS1D01G197400.1	1396	1397	398.027	92.1854
TraesCS1D01G197900.1	318	319	362	367.167
TraesCS1D01G206300.1	597	598	0	0
TraesCS1D01G215100.1	1280	1281	48	12.1238
TraesCS1D01G219000.1	944	945	2428.43	831.457
TraesCS1D01G220500.1	1334	1335	436	105.67
TraesCS1D01G225600.1	1657	1658	1802	351.655
TraesCS1D01G225700.1	608	609	1	0.531287
TraesCS1D01G225900.1	682	683	0	0
TraesCS1D01G226200.1	1293	1294	498	124.521
TraesCS1D01G227300.1	498	499	956.407	620.138
TraesCS1D01G231600.1	1679	1680	1942	374.013
TraesCS1D01G236600.1	159	160	5	10.1111
TraesCS1D01G238900.1	1014	1015	82	26.1393
TraesCS1D01G242500.1	1424	1425	2300	522.227
TraesCS1D01G245900LC.1	396	397	69.7729	56.8646
TraesCS1D01G251300LC.1	234	235	3	4.13047
TraesCS1D01G252900.1	3571	3572	659.811	59.766
TraesCS1D01G255800.1	890	891	316	114.751
TraesCS1D01G258800.1	1972	1973	6245	1024.12
TraesCS1D01G265800.1	668	669	60.5057	29.2629
TraesCS1D01G265900.1	267	268	48.9362	59.0801
TraesCS1D01G274100.1	803	804	313	125.961
TraesCS1D01G276700.1	773	774	1055.71	441.318
TraesCS1D01G281700LC.1	213	214	59	89.204
TraesCS1D01G283800.1	522	523	962.912	595.705
TraesCS1D01G284000.2	2633	2634	1049.19	128.879
TraesCS1D01G285300.1	667	668	464.904	225.182
TraesCS1D01G285300LC.1	684	685	18	8.50214
TraesCS1D01G287800.1	852	853	1740.81	660.31
TraesCS1D01G290200.1	572	573	335.31	189.338
TraesCS1D01G291500.1	2100	2101	34	5.23599
TraesCS1D01G305900.1	1151	1152	6815.78	1914.3
TraesCS1D01G306800.1	698	699	1522.28	704.633
TraesCS1D01G308100.1	450	451	690.621	495.461
TraesCS1D01G309200.1	2003	2004	3616.02	583.821
TraesCS1D01G313800.2	2262	2263	9618.97	1375.28
TraesCS1D01G316900.1	770	771	1288.88	540.884
TraesCS1D01G317300.1	988	989	12.8289	4.19701
TraesCS1D01G327200.1	757	758	801.957	342.317
TraesCS1D01G353100.5	2072	2073	18312.6	2858.22
TraesCS1D01G357200LC.1	219	220	56.1024	82.5097
TraesCS1D01G362300.1	752	753	1216.57	522.742
TraesCS1D01G364600.1	793	794	703.933	286.852
TraesCS1D01G364700.1	5000	5001	304	19.6681
TraesCS1D01G366400.1	411	412	224.029	175.935
TraesCS1D01G368000.1	687	688	216.794	101.954
TraesCS1D01G369200.1	1244	1245	0	0
TraesCS1D01G375700.1	2252	2253	7596	1090.86
TraesCS1D01G376700.1	1220	1221	1	0.264991
TraesCS1D01G379300.1	2618	2619	0	0
TraesCS1D01G385000.1	1322	1323	1194	292.005
TraesCS1D01G394700.1	288	289	184.956	207.07
TraesCS1D01G400100.1	863	864	3079	1153.03
TraesCS1D01G403400.1	1429	1430	1496.31	338.558
TraesCS1D01G407500.1	1278	1279	1290.15	326.374
TraesCS1D01G411300.1	1268	1269	5534.68	1411.16
TraesCS1D01G412200.1	1899	1900	5008.29	852.868
TraesCS1D01G420500.1	1450	1451	2080	463.812
TraesCS1D01G420600.2	1343	1344	3757.59	904.601
TraesCS1D01G426500.2	219	220	29	42.6503
TraesCS1D01G428200.1	807	808	3547.22	1420.44
TraesCS1D01G435600LC.1	879	880	0	0
TraesCS1D01G435700LC.1	918	919	0	0
TraesCS1D01G467800LC.1	321	322	81	81.3908
TraesCS1D01G499400LC.1	138	139	0	0
TraesCS1D01G507900LC.1	2244	2245	6017.48	867.251
TraesCS1D01G536000LC.1	651	652	643.599	319.385
TraesCS1D01G547000LC.1	216	217	18	26.8386
TraesCS1D01G561900LC.1	201	202	152.073	243.583
TraesCS2A01G031100LC.1	3477	3478	0	0
TraesCS2A01G033900LC.1	243	244	55	72.9322
TraesCS2A01G034200.1	288	289	1.5	1.67934
TraesCS2A01G034300.1	288	289	1.5	1.67934
TraesCS2A01G035100.1	832	833	725.052	281.625
TraesCS2A01G039400.1	930	931	1106	384.372
TraesCS2A01G045000.1	1826	1827	85	15.0531
TraesCS2A01G047900.1	240	241	0	0
TraesCS2A01G048000.1	473	474	0	0
TraesCS2A01G064900.1	972	973	1121.94	373.081
TraesCS2A01G066700.1	762	763	7566.77	3208.73
TraesCS2A01G066800.1	762	763	8283.29	3512.57
TraesCS2A01G066900.1	930	931	3417.34	1187.64
TraesCS2A01G067200.1	861	862	3510.01	1317.49
TraesCS2A01G067300.1	956	957	5721.54	1934.4
TraesCS2A01G075000.1	1301	1302	1542.4	383.293
TraesCS2A01G082100.1	1761	1762	4818.68	884.848
TraesCS2A01G083000.1	1715	1716	5225.14	985.206
TraesCS2A01G083300.1	1721	1722	2558.09	480.65
TraesCS2A01G097500LC.1	1152	1153	11	3.08681
TraesCS2A01G098100.1	948	949	3156.18	1076.07
TraesCS2A01G101600.1	588	589	24.7797	13.6122
TraesCS2A01G101700.2	1784	1785	1736.18	314.704
TraesCS2A01G108900.1	1130	1131	3027.66	866.146
TraesCS2A01G111000.1	868	869	185	68.8808
TraesCS2A01G113100.1	1141	1142	408	115.595
TraesCS2A01G114400.1	821	822	2750.78	1082.75
TraesCS2A01G115100.1	612	613	480	253.354
TraesCS2A01G117300.1	1852	1853	2541	443.686
TraesCS2A01G117700.1	633	634	2149.32	1096.88
TraesCS2A01G121200.1	669	670	1354	653.867
TraesCS2A01G125200.1	1110	1111	1345.86	391.95
TraesCS2A01G130600.1	5805	5806	4640.29	258.591
TraesCS2A01G133900.1	846	847	223	85.1859
TraesCS2A01G134000.1	4977	4978	5755	374.056
TraesCS2A01G135800.1	1548	1549	370	77.2852
TraesCS2A01G146000.1	801	802	777.377	313.62
TraesCS2A01G152000.1	595	596	557.403	302.601
TraesCS2A01G152300LC.1	522	523	97.5249	60.3338
TraesCS2A01G156100.2	1248	1249	1728.87	447.865
TraesCS2A01G158800.1	270	271	9.96468	11.8971
TraesCS2A01G162000LC.1	558	559	774	447.997
TraesCS2A01G169800.1	1092	1093	2904.01	859.656
TraesCS2A01G170800.1	831	832	2456.06	955.13
TraesCS2A01G171800.1	240	241	434.635	583.518
TraesCS2A01G174600.1	267	268	0	0
TraesCS2A01G182600.1	2198	2199	901.072	132.581
TraesCS2A01G186500LC.1	321	322	1089.27	1094.53
TraesCS2A01G187200.1	1143	1144	4874.62	1378.67
TraesCS2A01G194600LC.1	603	604	1066.14	571.115
TraesCS2A01G197300LC.1	306	307	0	0
TraesCS2A01G202100.1	792	793	900	367.211
TraesCS2A01G206100.1	1380	1381	1679.31	393.444
TraesCS2A01G206100LC.1	387	388	298	248.503
TraesCS2A01G206200.1	1353	1354	5772.08	1379.3
TraesCS2A01G210900.1	282	283	3	3.4299
TraesCS2A01G214700.1	795	796	350	142.266
TraesCS2A01G219000.1	733	734	828	364.99
TraesCS2A01G219400.1	2128	2129	155	23.556
TraesCS2A01G224000.1	802	803	1338.33	539.256
TraesCS2A01G227300.1	627	628	4	2.06085
TraesCS2A01G235000.2	545	546	116	68.7403
TraesCS2A01G238900.1	3189	3190	1389	140.883
TraesCS2A01G239100LC.1	210	211	395.333	606.216
TraesCS2A01G243200.1	734	735	1052	463.1
TraesCS2A01G247300.3	1371	1372	9680.56	2282.93
TraesCS2A01G250800.1	1528	1529	2859.69	605.142
TraesCS2A01G252600.1	849	850	3035.55	1155.49
TraesCS2A01G253200LC.1	171	172	69.1709	130.119
TraesCS2A01G254600.3	780	781	3541.44	1467.15
TraesCS2A01G261500.1	792	793	0	0
TraesCS2A01G261600.1	2143	2144	4651.7	701.994
TraesCS2A01G262500.1	879	880	3202.33	1177.41
TraesCS2A01G263300.1	748	749	2500.88	1080.33
TraesCS2A01G266900.1	717	718	61	27.4885
TraesCS2A01G268200.1	1452	1453	245	54.5565
TraesCS2A01G268600.1	2242	2243	516	74.4332
TraesCS2A01G268700.1	2066	2067	388	60.7348
TraesCS2A01G269500.1	834	835	0	0
TraesCS2A01G272800.1	642	643	397	199.768
TraesCS2A01G276100.1	1129	1130	4135.42	1184.1
TraesCS2A01G276600.1	192	193	0	0
TraesCS2A01G278600.1	670	671	1445.89	697.201
TraesCS2A01G279200.1	1247	1248	795.844	206.329
TraesCS2A01G284500.1	1636	1637	1644.76	325.088
TraesCS2A01G285100.1	1442	1443	0	0
TraesCS2A01G286000.1	2100	2101	50	7.69999
TraesCS2A01G290800.1	1220	1221	9	2.38492
TraesCS2A01G292700.1	551	552	2064.02	1209.82
TraesCS2A01G293700.1	935	936	2320.97	802.305
TraesCS2A01G294000.1	879	880	1353.26	497.561
TraesCS2A01G295400.1	2322	2323	821	114.351
TraesCS2A01G295600.1	903	904	1090.82	390.42
TraesCS2A01G296000.1	1304	1305	904.896	224.354
TraesCS2A01G296400.1	862	863	2914.09	1092.54
TraesCS2A01G297500.1	1097	1098	3256.78	959.693
TraesCS2A01G304400.1	660	661	1362	666.687
TraesCS2A01G306400.3	1814	1815	3064	546.208
TraesCS2A01G310300.2	3181	3182	69	7.01609
TraesCS2A01G312400.1	357	358	89.9521	81.297
TraesCS2A01G312900.1	1008	1009	0	0
TraesCS2A01G313000.1	805	806	716.235	287.519
TraesCS2A01G316800LC.1	195	196	0	0
TraesCS2A01G318900.1	679	680	1668.68	793.983
TraesCS2A01G334000.1	887	888	3105.09	1131.38
TraesCS2A01G338100.1	932	933	1042	361.354
TraesCS2A01G342600.1	1212	1213	4204.34	1121.46
TraesCS2A01G343900.1	1744	1745	723	134.057
TraesCS2A01G344200.1	2077	2078	0	0
TraesCS2A01G344600.1	1206	1207	5813.74	1558.46
TraesCS2A01G354200.2	924	925	2291.14	801.413
TraesCS2A01G354300LC.1	573	574	733.72	413.585
TraesCS2A01G355400.1	1248	1249	7882.18	2041.88
TraesCS2A01G359000.1	2684	2685	2553	307.647
TraesCS2A01G363600.1	919	920	462.836	162.774
TraesCS2A01G367200.1	1480	1481	0	0
TraesCS2A01G367700.1	948	949	125	42.6177
TraesCS2A01G372000.1	544	545	412	244.595
TraesCS2A01G374800LC.1	303	304	3	3.19296
TraesCS2A01G378300.1	1853	1854	28	4.88646
