feature,id,fc,pval,qval
gene,mrg.1154,0.000657228702618278,0.0190472352512423,0.493955433014531
gene,mrg.683,33.4594002759112,0.0195424395770352,0.493955433014531
gene,mrg.1987,12.5099120854746,0.0196302719381,0.493955433014531
gene,mrg.2170,2.37227087550525,0.019742921300083,0.493955433014531
gene,mrg.296,4.15758251168693,0.0199501683394514,0.493955433014531
gene,mrg.1054,0.00150017716650642,0.0200442645387739,0.493955433014531
gene,mrg.1916,24.9415553169426,0.0206576184494138,0.493955433014531
gene,mrg.2445,3.34819145751012,0.0206627671249493,0.493955433014531
gene,mrg.1506,380.612717624357,0.0209223950338634,0.493955433014531
gene,mrg.2345,12.9392665101104,0.0210194614750341,0.493955433014531
gene,mrg.465,412.221517578496,0.0210564448961611,0.493955433014531
gene,mrg.906,18.2382923667054,0.0211586478310813,0.493955433014531
gene,mrg.2096,3.85298443824879,0.0212104130115258,0.493955433014531
gene,mrg.91,3.64569359859017,0.0216712869510756,0.493955433014531
gene,mrg.1992,0.0621222048746999,0.021692530451306,0.493955433014531
gene,mrg.1472,69.2621150441275,0.0218462598219769,0.493955433014531
gene,mrg.1946,0.000468742559587337,0.0220425124487109,0.493955433014531
gene,mrg.1172,11.6589262259424,0.0222959178981978,0.493955433014531
gene,mrg.710,18.6956101492153,0.0226399555460826,0.493955433014531
gene,mrg.713,1.49144236255688,0.0227132352149451,0.493955433014531
gene,mrg.1568,14.4655511023381,0.0227473818840872,0.493955433014531
gene,mrg.989,2.11888094575418,0.0228982656579436,0.493955433014531
gene,mrg.1678,13.637818880146,0.0229877102764992,0.493955433014531
gene,mrg.2088,107.82640663658,0.0235145924766088,0.498000900611238
gene,mrg.1661,2.44961108671415,0.0235528235249356,0.498000900611238
gene,mrg.1055,335.511491505171,0.0248194216438493,0.510151058407173
gene,mrg.2223,13.0429707976111,0.0252389309103291,0.510151058407173
gene,mrg.1628,0.024724878704487,0.0255859072919815,0.510151058407173
gene,mrg.1921,3.37553832922147,0.0256331477298759,0.510151058407173
gene,mrg.245,3.61510724688371,0.0257438082609334,0.510151058407173
gene,mrg.2020,5.72754839227361,0.0263807768684404,0.510151058407173
gene,mrg.2238,3.37133278731603,0.0264816577695948,0.510151058407173
gene,mrg.860,97.0596489960647,0.0265033071634271,0.510151058407173
gene,mrg.1105,280.824642166664,0.026619344009752,0.510151058407173
gene,mrg.1893,1.97386729240554,0.026649473665719,0.510151058407173
gene,mrg.724,80.4623400523717,0.0267728442460273,0.510151058407173
gene,mrg.1467,825.894206130065,0.0268323567760002,0.510151058407173
gene,mrg.1160,31.2804306630807,0.0269134022216653,0.510151058407173
gene,mrg.463,1.36835888397565,0.0270389700191219,0.510151058407173
gene,mrg.2371,9.11945651176581,0.0272107560648496,0.510151058407173
gene,mrg.844,2.04331497214105,0.0272714064359265,0.510151058407173
gene,mrg.2346,52.4413671033606,0.0275793500630008,0.510151058407173
gene,mrg.677,89.8961724078757,0.027601816629673,0.510151058407173
gene,mrg.1705,27.3836764226178,0.0281655086840125,0.514709095205068
gene,mrg.2516,0.00181537853296463,0.0282379185791657,0.514709095205068
gene,mrg.725,0.000560676320044419,0.0286838680561594,0.514714709371761
gene,mrg.2430,0.0298840989365384,0.028883044071047,0.514714709371761
gene,mrg.1696,0.00487236972424258,0.0290074499942345,0.514714709371761
gene,mrg.1610,1.38245056160078,0.0291494665139198,0.514714709371761
gene,mrg.933,346.721965142641,0.0292119585341521,0.514714709371761
gene,mrg.1432,0.000118571653270148,0.0294950726896686,0.516261437872808
gene,mrg.1192,1.79104039226179,0.0298140652025427,0.517607371500527
gene,mrg.2304,2.54562630697097,0.0299636503365799,0.517607371500527
gene,mrg.1298,3.11631632898026,0.0303595922933992,0.519336298600979
gene,mrg.1098,7.76909720017416,0.0304567257976359,0.519336298600979
gene,mrg.2400,0.109738045096821,0.0309244548285053,0.519997829594771
gene,mrg.664,21.4613021045142,0.0312609329907568,0.519997829594771
gene,mrg.1354,0.0150516178354466,0.0314031780912539,0.519997829594771
gene,mrg.3,46.5607319671856,0.03147659813998,0.519997829594771
gene,mrg.540,3.06477288249017,0.0314792481025968,0.519997829594771
gene,mrg.2248,9.70286134577005,0.0317296236706879,0.520878232059802
gene,mrg.1311,3.24629923910745,0.0320704638591099,0.521132664016167
gene,mrg.130,152.716329352313,0.0321394719011106,0.521132664016167
gene,mrg.2071,28.4480752446194,0.0327690245253618,0.521143088091034
gene,mrg.1132,4.24978126210561,0.0328198659624657,0.521143088091034
gene,mrg.1578,1.83862473651935,0.0328799811888847,0.521143088091034
gene,mrg.1810,2.74569388493803,0.0329288292513064,0.521143088091034
gene,mrg.2519,7479.82272014723,0.0334963571848148,0.52696947642539
gene,mrg.2042,0.208728757161587,0.0338730381912824,0.529742248163073
gene,mrg.572,1.96783378089215,0.0341638812391939,0.530308295279796
gene,mrg.2364,211.752277318299,0.034310525347274,0.530308295279796
gene,mrg.757,0.00942420241689436,0.0353298835929381,0.530984941110918
gene,mrg.2513,8.94605027408968,0.0353588757376249,0.530984941110918
gene,mrg.102,38.492716206664,0.0354220705405054,0.530984941110918
gene,mrg.21,3.42860785078342,0.0355404068065526,0.530984941110918
gene,mrg.1223,10.0632380099297,0.0356896446767103,0.530984941110918
gene,mrg.848,29.3399031577782,0.0359158857948039,0.530984941110918
gene,mrg.1398,6.96403345662674,0.0359763295649573,0.530984941110918
gene,mrg.1565,5.09605781902788,0.0361427409972936,0.530984941110918
gene,mrg.1725,31.8255621947582,0.0363442860280423,0.530984941110918
gene,mrg.450,16.248718352446,0.0363711654608646,0.530984941110918
gene,mrg.1135,536.994493016503,0.0365873165972218,0.530984941110918
gene,mrg.88,17.8637146577304,0.036765132131403,0.530984941110918
gene,mrg.441,39.2394139289639,0.0372647018543266,0.532439491401845
gene,mrg.2333,0.0476308595650809,0.037416567732165,0.532439491401845
gene,mrg.1935,18.3594199251559,0.0378340536640108,0.532439491401845
gene,mrg.166,15.1535882253067,0.0379405008954529,0.532439491401845
gene,mrg.1168,34.4331410932508,0.0380592116341368,0.532439491401845
gene,mrg.1561,4.98696935465748,0.0380745606791331,0.532439491401845
gene,mrg.447,25.0429233676666,0.0386110256006504,0.536645097486949
gene,mrg.381,25.157514738373,0.0392820221398862,0.536645097486949
gene,mrg.1850,20.5315527162652,0.0396406792744184,0.536645097486949
gene,mrg.1292,0.140421656460936,0.0396549497166332,0.536645097486949
gene,mrg.650,0.377061074587165,0.0399302119974743,0.536645097486949
gene,mrg.539,81.6096107387794,0.040210881112354,0.536645097486949
gene,mrg.1647,0.0022041884265528,0.0404138075331841,0.536645097486949
gene,mrg.547,0.219459977472745,0.0404976908777714,0.536645097486949
gene,mrg.750,12.0472086266862,0.0409184389924584,0.536645097486949
gene,mrg.640,1.49358180716946,0.0414175659275596,0.536645097486949
gene,mrg.1906,12.4722902257813,0.0416960941425986,0.536645097486949
gene,mrg.1403,159.161085354067,0.042160973209765,0.536645097486949
gene,mrg.2375,1.84147229043782,0.0422327908588109,0.536645097486949
gene,mrg.2460,0.00329357338030964,0.0423459664850815,0.536645097486949
gene,mrg.1148,0.25323137962333,0.0426381496300257,0.536645097486949
gene,mrg.679,134.657391013337,0.0428178629853673,0.536645097486949
gene,mrg.1791,0.612513708165587,0.0428744123066989,0.536645097486949
gene,mrg.1762,41.5043135891381,0.0429573256887628,0.536645097486949
gene,mrg.2300,0.00121253397411926,0.043072306767202,0.536645097486949
gene,mrg.1972,4.58510277166056,0.043119808103614,0.536645097486949
gene,mrg.1196,9.24861755734457,0.0435281464809012,0.536645097486949
gene,mrg.164,2.49116429993979,0.0439731644180809,0.536645097486949
gene,mrg.1213,1039.36888462118,0.0442035605988103,0.536645097486949
gene,mrg.796,4.54153531832339,0.0445741172957221,0.536645097486949
gene,mrg.1406,2.7426204742967e-05,0.044815239356349,0.536645097486949
gene,mrg.1796,1.88888963314281,0.0450881027732175,0.536645097486949
gene,mrg.2452,0.000811897387320712,0.0452754092039591,0.536645097486949
gene,mrg.875,0.254902113617675,0.0457440648689009,0.536645097486949
gene,mrg.1564,5.89937581450731,0.0460742783308818,0.536645097486949
gene,mrg.1690,2.83955393318791,0.0462020510315642,0.536645097486949
gene,mrg.452,42.361515903303,0.0463850233689014,0.536645097486949
gene,mrg.923,0.0111958991665563,0.0464211312383249,0.536645097486949
gene,mrg.233,2.04569264334544,0.0464378171082005,0.536645097486949
gene,mrg.2331,0.0845248029395531,0.0465141147624331,0.536645097486949
gene,mrg.498,5.46741812694774,0.046660930740501,0.536645097486949
gene,mrg.1965,0.00416907827121707,0.0471262994253534,0.536645097486949
gene,mrg.1666,3.78449826889116,0.047170857644494,0.536645097486949
gene,mrg.378,1.35378448223588,0.0473598445543698,0.536645097486949
gene,mrg.1719,42769.1147332336,0.0477924184109704,0.536645097486949
gene,mrg.1712,24.7277791665881,0.0481822245213619,0.536645097486949
gene,mrg.92,0.586040192399519,0.0482170639742278,0.536645097486949
gene,mrg.755,4.71835861009993,0.0485271104137933,0.536645097486949
gene,mrg.317,1.77754638901771,0.0485419508694478,0.536645097486949
gene,mrg.2384,0.101563423051474,0.0486812223445575,0.536645097486949
gene,mrg.2016,0.0937023847664795,0.0487420685971217,0.536645097486949
gene,mrg.2215,79.6295548372304,0.04874935844783,0.536645097486949
gene,TraesCS2A01G385900,0.0733326180916784,0.0487799621312712,0.536645097486949
gene,mrg.2023,46.112447455958,0.0490316828114332,0.536645097486949
gene,mrg.2353,47.1687443008048,0.0491567641058879,0.536645097486949
gene,mrg.1824,430.773980650492,0.0491573547307231,0.536645097486949
gene,mrg.239,0.431023604964589,0.0496391271549537,0.536645097486949
gene,mrg.2390,140.470741821932,0.0499199457346908,0.536645097486949
gene,mrg.1388,22.2375639541581,0.0499891406848875,0.536645097486949
gene,mrg.2272,0.00925667633995089,0.0500212181284472,0.536645097486949
gene,mrg.1476,0.0214619924846686,0.0502521148384384,0.536645097486949
gene,mrg.2326,0.0137561663632771,0.0502800237456307,0.536645097486949
gene,mrg.2354,5.49711972333677,0.0506089129259439,0.536645097486949
gene,mrg.788,3.24202776541751,0.0508102118925109,0.536645097486949
gene,mrg.443,15.5723598925905,0.0509183263363756,0.536645097486949
gene,mrg.2312,0.0010633942002546,0.0509878580827938,0.536645097486949
gene,mrg.1958,2.96265651264894,0.0511373226308328,0.536645097486949
gene,mrg.1574,267.299734761688,0.0513742400260484,0.536645097486949
gene,mrg.1821,2.56958752480047,0.0516143222894574,0.536645097486949
gene,mrg.2043,24.5605076282594,0.0517024870994158,0.536645097486949
gene,mrg.2187,30.3863836717588,0.0518191146419468,0.536645097486949
gene,mrg.55,11.3165416792922,0.051869410331793,0.536645097486949
gene,mrg.2476,599.145526872729,0.051979245159538,0.536645097486949
gene,mrg.1689,0.0655039820800529,0.0524554391362824,0.536869824993055
gene,mrg.302,23.6624890611482,0.0524830911519398,0.536869824993055
gene,mrg.1679,13.8206565097224,0.0526103990439657,0.536869824993055
gene,mrg.863,13.2220847887346,0.0528351774222626,0.537089899719385
gene,mrg.2247,2.11433451836018,0.0534900266635501,0.537563349169591
gene,mrg.2015,0.0811919644917631,0.0535031684615959,0.537563349169591
gene,mrg.660,0.357827094118236,0.0536630786359296,0.537563349169591
gene,mrg.628,13.4511342320476,0.0537395099465143,0.537563349169591
gene,mrg.1107,101.229918209977,0.0541140646824219,0.537563349169591
gene,mrg.837,499.451059370848,0.0541643678113344,0.537563349169591
gene,mrg.1468,12.5870760784477,0.0543313151270286,0.537563349169591
gene,TraesCS2A01G033900LC,4.4690782080828,0.0546500306451339,0.537563349169591
gene,mrg.195,59.8320425203016,0.0548238506505139,0.537563349169591
gene,mrg.333,7.98314722572993e-06,0.0552871195923478,0.537563349169591
gene,mrg.2151,0.201149997890611,0.0554282742632121,0.537563349169591
gene,mrg.2218,2.52040989209005,0.0554886906081082,0.537563349169591
gene,mrg.838,2.24740624587821,0.0555322603400648,0.537563349169591
gene,mrg.1103,0.702821934610442,0.0557292310527688,0.537563349169591
gene,mrg.435,5.22723955977944,0.0559470646005782,0.537702151779375
gene,mrg.2259,5.28046949754752,0.0563310183549985,0.539430730116888
gene,mrg.786,53.1864068429803,0.0566459709715775,0.540488452266713
gene,mrg.1558,17.5123944636184,0.0576436176960009,0.548029070397591
gene,mrg.1208,1577.92376712407,0.0579446237108807,0.548916274078343
gene,mrg.557,7048.41658024334,0.05877598402079,0.554803306310528
gene,TraesCS1B01G011300,1.2642628908896,0.0590077435241527,0.555008776278775
gene,mrg.2277,0.00386419129282357,0.0596379845011064,0.557446179778045
gene,mrg.696,2.56469414301172,0.0596887131582242,0.557446179778045
gene,mrg.1579,2.8791445003988,0.0600537932939831,0.557481352134962
gene,mrg.322,0.0780374393304639,0.06044728153152,0.557481352134962
gene,mrg.771,7.59959446729431,0.0605992586739067,0.557481352134962
gene,mrg.2385,19.0173461211859,0.0607355442677934,0.557481352134962
gene,mrg.1245,5.13234580321575,0.0608610264450928,0.557481352134962
gene,mrg.81,3.0540206359317,0.0609949481024945,0.557481352134962
gene,mrg.962,263.654454533829,0.0611721815366044,0.557481352134962
gene,TraesCS4B01G087600LC,0.0360833035204125,0.0614265817055011,0.557481352134962
gene,TraesCS2B01G471000,1.13688020694197,0.0618951798988669,0.557481352134962
gene,mrg.321,22.7028463446405,0.0621319412517221,0.557481352134962
gene,mrg.938,6.53608987090105,0.0621369760736364,0.557481352134962
gene,mrg.2044,3.39378258508833,0.0622236091107884,0.557481352134962
gene,mrg.192,1.86976239321302,0.0634315452711848,0.561523266180434
gene,mrg.1441,0.30577025801297,0.0634383664097372,0.561523266180434
gene,mrg.573,5.41386076593007,0.0635257991550322,0.561523266180434
gene,mrg.50,6849.46661952121,0.0635618254800125,0.561523266180434
gene,mrg.292,1.30624061452104,0.0637370336186645,0.561523266180434
gene,mrg.1351,0.000470239622444952,0.0644193761759752,0.565649206754493
gene,mrg.2458,0.000258965225510313,0.0648768428788757,0.567779787181684
gene,mrg.1272,4.61763661332053,0.0654529276515103,0.570930982781986
gene,mrg.2270,3.73012442820262,0.0660748979692071,0.5744603793836
gene,mrg.685,1.96831216186598,0.0665070279999579,0.574961949997602
gene,mrg.864,17.2239765881744,0.0667569236616246,0.574961949997602
gene,mrg.1968,931.950377909208,0.0667852132611668,0.574961949997602
gene,TraesCS5A01G475500,4.89421906644848,0.0671234677262873,0.575997809092784
gene,mrg.707,2.1218689022465,0.0676009981175221,0.577678240295063
gene,mrg.2240,8.26787490407397,0.0678042932610333,0.577678240295063
gene,mrg.1970,0.287720643634821,0.0682676164195661,0.577678240295063
gene,mrg.1193,3.28561375001343,0.0683038104456707,0.577678240295063
gene,mrg.103,1.70071886286365,0.0686212102461888,0.577678240295063
gene,mrg.2260,1.97777748993037,0.0695147596895028,0.577678240295063
gene,mrg.2057,5.53715326222549,0.0698522855993553,0.577678240295063
gene,mrg.425,3.36572002723509,0.0699374275556297,0.577678240295063
gene,mrg.1257,0.432701983468819,0.0699938495861038,0.577678240295063
gene,mrg.1478,2.45075461043858,0.0701165739433002,0.577678240295063
gene,mrg.1450,0.0228002641703318,0.0702025348348427,0.577678240295063
gene,mrg.23,7.13151841009929e-05,0.0704694903920624,0.577678240295063
gene,mrg.2367,0.106406673127508,0.071365661937709,0.577678240295063
gene,TraesCS2B01G322100,1.27646964844206,0.0717464603320686,0.577678240295063
gene,mrg.1466,226.738116210876,0.0718448784475638,0.577678240295063
gene,mrg.1743,58.6459627448391,0.0721439931886985,0.577678240295063
gene,mrg.2157,559.863394837012,0.0722824797131973,0.577678240295063
gene,mrg.375,322.18857840345,0.072795616576691,0.577678240295063
gene,mrg.971,23.843725937565,0.0729299167244157,0.577678240295063
gene,mrg.2429,396.370469992862,0.0729367277075006,0.577678240295063
gene,mrg.419,1.85077284802272,0.0730770281563912,0.577678240295063
gene,mrg.562,0.450026074452359,0.0735241279042628,0.577678240295063
gene,mrg.613,5.37092903484223,0.0736721211337424,0.577678240295063
gene,mrg.806,0.00018335422717069,0.0739293412525269,0.577678240295063
gene,mrg.182,0.00218043003622373,0.0743198391168689,0.577678240295063
gene,mrg.1971,3.01211269373806,0.0748663268359231,0.577678240295063
gene,mrg.965,21.4178580831485,0.0749595258051352,0.577678240295063
gene,mrg.619,1.58062872871363,0.0750822333145914,0.577678240295063
gene,mrg.2121,1.92205321864206,0.0761599610035797,0.577678240295063
gene,mrg.1150,0.29971234291269,0.0761640041412877,0.577678240295063
gene,mrg.1873,364.254218502305,0.0763192540766107,0.577678240295063
gene,mrg.1385,18.9714791038426,0.0763391673608276,0.577678240295063
gene,mrg.1041,3.45849993261293,0.0767325061818719,0.577678240295063
gene,mrg.1221,27.3817493142064,0.078435115610493,0.577678240295063
gene,mrg.105,13.2851504583294,0.0787038611248281,0.577678240295063
gene,mrg.127,0.346553549446614,0.078967359477764,0.577678240295063
gene,mrg.2456,0.000903378723452975,0.0791322479846317,0.577678240295063
gene,TraesCS7D01G504800,0.578586063082585,0.0791415327699341,0.577678240295063
gene,mrg.1855,5.24635109731113,0.0791566168149314,0.577678240295063
gene,mrg.460,0.746486763794835,0.0797967005630669,0.577678240295063
gene,mrg.1726,11.9198699779733,0.0800181613689459,0.577678240295063
gene,mrg.386,51.9826458221775,0.0803751818189692,0.577678240295063
gene,mrg.2067,0.000234284488778359,0.0806631850624586,0.577678240295063
gene,mrg.240,7.23957605283951,0.0807624771769501,0.577678240295063
gene,mrg.717,12.8131675657384,0.0809204927659198,0.577678240295063
gene,mrg.759,11.2856477686385,0.0809568021478611,0.577678240295063
gene,mrg.2453,0.000237909856486471,0.081009350733527,0.577678240295063
gene,mrg.1112,29.0896849275177,0.0810781945488901,0.577678240295063
gene,mrg.2335,0.000190048122592377,0.0811802466120131,0.577678240295063
gene,mrg.739,2.13403054107505,0.0814055436831735,0.577678240295063
gene,mrg.559,9.36679289810285,0.0816001689812075,0.577678240295063
gene,mrg.1200,1775.80971536609,0.081615581288217,0.577678240295063
gene,TraesCS5D01G488100,0.000252181053993904,0.0816162105987537,0.577678240295063
gene,mrg.1402,7.8460323974002,0.0821549846357156,0.577678240295063
gene,mrg.945,5.83458114651903,0.0822441833965992,0.577678240295063
gene,TraesCS2B01G590400LC,0.252032991802582,0.0823269131121431,0.577678240295063
gene,mrg.140,24.0136455001928,0.0824771698318156,0.577678240295063
gene,mrg.2028,0.00534586358766394,0.0825083326581233,0.577678240295063
gene,mrg.1989,4.67447539172788,0.083162773181253,0.577678240295063
gene,mrg.2054,0.0178250689164588,0.083964643858501,0.577678240295063
gene,mrg.2334,0.00124277799311656,0.0841194197837913,0.577678240295063
gene,mrg.1961,871.302508653423,0.084494011947983,0.577678240295063
gene,mrg.121,3.75942922683094,0.0847059493452329,0.577678240295063
gene,mrg.2163,0.723297131966721,0.0847459722286313,0.577678240295063
gene,mrg.607,163.296242817799,0.0849482971200122,0.577678240295063
gene,mrg.508,0.392091933091518,0.0851178237714281,0.577678240295063
gene,mrg.406,9.28772840950279,0.0851180301325756,0.577678240295063
gene,mrg.267,11.6137087041326,0.0854244458747444,0.577678240295063
gene,mrg.337,0.469078704279543,0.0857075765684797,0.577678240295063
gene,mrg.2500,0.00225241675666541,0.0858878919899113,0.577678240295063
gene,mrg.1708,7.30289221930686,0.0859698647386438,0.577678240295063
gene,mrg.775,43.8955564035648,0.0862267283023728,0.577678240295063
gene,mrg.627,10.5358162383666,0.087038075735878,0.577678240295063
gene,mrg.2097,24.5941220303661,0.08728622440653,0.577678240295063
gene,mrg.281,0.000252588958742506,0.0875739994111606,0.577678240295063
gene,mrg.2219,6.24557260766862,0.0876451350464397,0.577678240295063
gene,mrg.1555,37.7837290224995,0.0880638113426977,0.577678240295063
gene,mrg.1222,0.101808615317666,0.0880964726423996,0.577678240295063
gene,mrg.469,12448.6171420528,0.0886322926768532,0.577678240295063
gene,mrg.1471,14.2776558396225,0.0886766834517323,0.577678240295063
gene,mrg.665,313.487031379205,0.0891762534971886,0.577678240295063
gene,mrg.1180,4.46126675548961,0.089946873397646,0.577678240295063
gene,mrg.912,0.000676086852031916,0.0903593685694823,0.577678240295063
gene,mrg.2256,2.91302660921283,0.0904977897920682,0.577678240295063
gene,mrg.146,1.79870289827186e-05,0.0905938268838575,0.577678240295063
gene,mrg.1619,14.1710974710317,0.0906797288499634,0.577678240295063
gene,mrg.2303,430.573432900034,0.0911418123422667,0.577678240295063
gene,mrg.2093,11.256945430673,0.0915656300470645,0.577678240295063
gene,mrg.1382,4.16554896741811,0.0915896625324663,0.577678240295063
gene,mrg.807,0.00014476081780082,0.0920247791052463,0.577678240295063
gene,mrg.2340,2.3788249498986,0.0921719318635111,0.577678240295063
gene,mrg.678,1.29156954509455,0.0931855066346408,0.577678240295063
gene,mrg.485,4.58205728280141,0.0932758603212493,0.577678240295063
