target_id	length	eff_length	est_counts	tpm
TraesCS1B01G789000LC.1	904	905	98	60.7053
TraesCS1B01G793300LC.1	921	922	984	598.292
TraesCS1D01G000200.1	924	925	26.5867	16.1128
TraesCS1D01G000200LC.1	825	826	0	0
TraesCS1D01G000300.1	1065	1066	18.3514	9.65075
TraesCS1D01G000700.1	951	952	0	0
TraesCS1D01G000800.2	1322	1323	292	123.729
TraesCS1D01G001100.1	1145	1146	0	0
TraesCS1D01G001200.1	1401	1402	1	0.399854
TraesCS1D01G001300.1	1384	1385	0	0
TraesCS1D01G001300LC.1	306	307	0	0
TraesCS1D01G001400.1	774	775	6	4.34009
TraesCS1D01G007400.1	1533	1534	0	0
TraesCS1D01G009400.1	903	904	41	25.4252
TraesCS1D01G009900.1	1359	1360	0	0
TraesCS1D01G012100.1	231	232	0	0
TraesCS1D01G024000LC.1	312	313	0	0
TraesCS1D01G024900LC.1	258	259	77	166.663
TraesCS1D01G028100.1	255	256	0	0
TraesCS1D01G028500.1	394	395	2	2.83845
TraesCS1D01G034700.1	435	436	13	16.715
TraesCS1D01G034800.1	698	699	892.985	716.17
TraesCS1D01G039800.1	749	750	322.624	241.149
TraesCS1D01G041200.1	2320	2321	553	133.567
TraesCS1D01G043300.1	1130	1131	7422	3678.81
TraesCS1D01G049200LC.1	591	592	578	547.337
TraesCS1D01G054200.1	1134	1135	18	8.89049
TraesCS1D01G057600.1	252	253	741	1641.9
TraesCS1D01G063700.1	605	606	0	0
TraesCS1D01G064300LC.1	402	403	394	548.075
TraesCS1D01G067100.1	2084	2085	3	0.806611
TraesCS1D01G081200.1	1066	1067	179.556	94.3375
TraesCS1D01G082800.1	1723	1724	135	43.8981
TraesCS1D01G083900.1	785	786	1265.09	902.292
TraesCS1D01G084900.1	1373	1374	0	0
TraesCS1D01G086700.1	1209	1210	1055	488.783
TraesCS1D01G098000.1	1361	1362	59.3667	24.4351
TraesCS1D01G101600.1	1179	1180	4388.71	2084.99
TraesCS1D01G102400.1	1385	1386	1397	565.044
TraesCS1D01G105500.2	1012	1013	2520.71	1394.96
TraesCS1D01G105800.1	931	932	5	3.00748
TraesCS1D01G112300.1	2930	2931	145.881	27.9018
TraesCS1D01G114000.1	664	665	613	516.759
TraesCS1D01G114100.1	1074	1075	4101.54	2138.88
TraesCS1D01G119300.1	165	166	36.4737	123.174
TraesCS1D01G122800.1	645	646	48	41.6541
TraesCS1D01G123900.1	1048	1049	276	147.497
TraesCS1D01G125200.2	1814	1815	254	78.4524
TraesCS1D01G127700.1	1093	1094	11.2781	5.77922
TraesCS1D01G128800.1	864	865	692	448.476
TraesCS1D01G129200.2	1631	1632	2071	711.392
TraesCS1D01G135700.1	357	358	0	0
TraesCS1D01G145100.1	921	922	1259.28	765.666
TraesCS1D01G148000LC.1	468	469	597.351	714.012
TraesCS1D01G149800.1	1074	1075	6	3.1289
TraesCS1D01G153900.1	1446	1447	3383.8	1310.95
TraesCS1D01G156400.2	775	776	1335.95	965.109
TraesCS1D01G165400.1	1176	1177	2434	1159.29
TraesCS1D01G167300.1	1523	1524	326	119.917
TraesCS1D01G170900LC.1	1194	1195	1	0.469117
TraesCS1D01G173000LC.1	2546	2547	31	6.8231
TraesCS1D01G180500.1	105	106	0	0
TraesCS1D01G182900LC.1	534	535	0	0
TraesCS1D01G194600.1	462	463	158.533	191.95
TraesCS1D01G197400.1	1396	1397	45.6982	18.338
TraesCS1D01G197900.1	318	319	236	414.735
TraesCS1D01G206300.1	597	598	1	0.937449
TraesCS1D01G215100.1	1280	1281	231	101.091
TraesCS1D01G219000.1	944	945	1843.47	1093.59
TraesCS1D01G220500.1	1334	1335	770	323.339
TraesCS1D01G225600.1	1657	1658	1173	396.609
TraesCS1D01G225700.1	608	609	0	0
TraesCS1D01G225900.1	682	683	0	0
TraesCS1D01G226200.1	1293	1294	386	167.225
TraesCS1D01G227300.1	498	499	612.628	688.249
TraesCS1D01G231600.1	1679	1680	950	317.003
TraesCS1D01G236600.1	159	160	3	10.5112
TraesCS1D01G238900.1	1014	1015	439	242.464
TraesCS1D01G242500.1	1424	1425	264	103.858
TraesCS1D01G245900LC.1	396	397	4.6433	6.55671
TraesCS1D01G251300LC.1	234	235	2	4.77102
TraesCS1D01G252900.1	3571	3572	272.871	42.8247
TraesCS1D01G255800.1	890	891	498	313.329
TraesCS1D01G258800.1	1972	1973	1708	485.299
TraesCS1D01G265800.1	668	669	1080.1	905.082
TraesCS1D01G265900.1	267	268	259.759	543.356
TraesCS1D01G274100.1	803	804	106	73.9093
TraesCS1D01G276700.1	773	774	436.019	315.801
TraesCS1D01G281700LC.1	213	214	2	5.2392
TraesCS1D01G283800.1	522	523	601.997	645.27
TraesCS1D01G284000.2	2633	2634	1946.07	414.184
TraesCS1D01G285300.1	667	668	310.029	260.181
TraesCS1D01G285300LC.1	684	685	2	1.63677
TraesCS1D01G287800.1	852	853	1302.05	855.712
TraesCS1D01G290200.1	572	573	249.095	243.702
TraesCS1D01G291500.1	2100	2101	0	0
TraesCS1D01G305900.1	1151	1152	5551.42	2701.47
TraesCS1D01G306800.1	698	699	1030.28	826.281
TraesCS1D01G308100.1	450	451	764.029	949.691
TraesCS1D01G309200.1	2003	2004	614.044	171.771
TraesCS1D01G313800.2	2262	2263	217.96	53.9935
TraesCS1D01G316900.1	770	771	914.688	665.071
TraesCS1D01G317300.1	988	989	33.2868	18.868
TraesCS1D01G327200.1	757	758	477.095	352.846
TraesCS1D01G353100.5	2072	2073	6398.05	1730.2
TraesCS1D01G357200LC.1	219	220	146.517	373.349
TraesCS1D01G362300.1	752	753	1	0.744482
TraesCS1D01G364600.1	793	794	651.2	459.772
TraesCS1D01G364700.1	5000	5001	186	20.85
TraesCS1D01G366400.1	411	412	218.354	297.106
TraesCS1D01G368000.1	687	688	194.819	158.742
TraesCS1D01G369200.1	1244	1245	0	0
TraesCS1D01G375700.1	2252	2253	1156	287.638
TraesCS1D01G376700.1	1220	1221	0	0
TraesCS1D01G379300.1	2618	2619	1	0.214049
TraesCS1D01G385000.1	1322	1323	672	284.747
TraesCS1D01G394700.1	288	289	137.268	266.268
TraesCS1D01G400100.1	863	864	8	5.19069
TraesCS1D01G403400.1	1429	1430	2782.79	1090.92
TraesCS1D01G407500.1	1278	1279	963.442	422.283
TraesCS1D01G411300.1	1268	1269	27.3422	12.0787
TraesCS1D01G412200.1	1899	1900	5128.42	1513.14
TraesCS1D01G420500.1	1450	1451	689	266.196
TraesCS1D01G420600.2	1343	1344	3751.8	1564.91
TraesCS1D01G426500.2	219	220	0	0
TraesCS1D01G428200.1	807	808	8.88584	6.16504
TraesCS1D01G435600LC.1	879	880	5	3.1852
TraesCS1D01G435700LC.1	918	919	0	0
TraesCS1D01G467800LC.1	321	322	5	8.70489
TraesCS1D01G499400LC.1	138	139	16	64.5289
TraesCS1D01G507900LC.1	2244	2245	3382.16	844.553
TraesCS1D01G536000LC.1	651	652	454.642	390.905
TraesCS1D01G547000LC.1	216	217	0	0
TraesCS1D01G561900LC.1	201	202	152.457	423.102
TraesCS2A01G031100LC.1	3477	3478	2	0.322366
TraesCS2A01G033900LC.1	243	244	42	96.4958
TraesCS2A01G034200.1	288	289	0	0
TraesCS2A01G034300.1	288	289	0	0
TraesCS2A01G035100.1	832	833	3.93889	2.65081
TraesCS2A01G039400.1	930	931	220	132.471
TraesCS2A01G045000.1	1826	1827	59	18.1035
TraesCS2A01G047900.1	240	241	522	1214.23
TraesCS2A01G048000.1	473	474	744	879.921
TraesCS2A01G064900.1	972	973	113.809	65.5714
TraesCS2A01G066700.1	762	763	10.3977	7.63942
TraesCS2A01G066800.1	762	763	29.1893	21.4461
TraesCS2A01G066900.1	930	931	15.7678	9.49449
TraesCS2A01G067200.1	861	862	10.2365	6.65723
TraesCS2A01G067300.1	956	957	1.36042	0.796912
TraesCS2A01G075000.1	1301	1302	1	0.430564
TraesCS2A01G082100.1	1761	1762	3997.85	1271.95
TraesCS2A01G083000.1	1715	1716	5596.05	1828.16
TraesCS2A01G083300.1	1721	1722	1885.13	613.703
TraesCS2A01G097500LC.1	1152	1153	28	13.6137
TraesCS2A01G098100.1	948	949	1786.09	1055.08
TraesCS2A01G101600.1	588	589	433.372	412.472
TraesCS2A01G101700.2	1784	1785	1125.31	353.413
TraesCS2A01G108900.1	1130	1131	2089.98	1035.93
TraesCS2A01G111000.1	868	869	126	81.283
TraesCS2A01G113100.1	1141	1142	727	356.876
TraesCS2A01G114400.1	821	822	32.7716	22.3499
TraesCS2A01G115100.1	612	613	437	399.641
TraesCS2A01G117300.1	1852	1853	3072	929.383
TraesCS2A01G117700.1	633	634	135.805	120.081
TraesCS2A01G121200.1	669	670	1203.36	1006.86
TraesCS2A01G125200.1	1110	1111	1796.29	906.384
TraesCS2A01G130600.1	5805	5806	1669.49	161.196
TraesCS2A01G133900.1	846	847	1	0.661859
TraesCS2A01G134000.1	4977	4978	56	6.30641
TraesCS2A01G135800.1	1548	1549	339	122.687
TraesCS2A01G146000.1	801	802	423.129	295.766
TraesCS2A01G152000.1	595	596	318.887	299.943
TraesCS2A01G152300LC.1	522	523	111.435	119.445
TraesCS2A01G156100.2	1248	1249	64.8987	29.1288
TraesCS2A01G158800.1	270	271	543.448	1124.18
TraesCS2A01G162000LC.1	558	559	331	331.944
TraesCS2A01G169800.1	1092	1093	2972.32	1524.49
TraesCS2A01G170800.1	831	832	1906.37	1284.5
TraesCS2A01G171800.1	240	241	333.438	775.616
TraesCS2A01G174600.1	267	268	0	0
TraesCS2A01G182600.1	2198	2199	912.679	232.671
TraesCS2A01G186500LC.1	321	322	584.633	1017.83
TraesCS2A01G187200.1	1143	1144	28.5719	14.0011
TraesCS2A01G194600LC.1	603	604	151	140.149
TraesCS2A01G197300LC.1	306	307	0	0
TraesCS2A01G202100.1	792	793	0	0
TraesCS2A01G206100.1	1380	1381	198.506	80.5803
TraesCS2A01G206100LC.1	387	388	69	99.6934
TraesCS2A01G206200.1	1353	1354	23.1187	9.5718
TraesCS2A01G210900.1	282	283	1	1.9809
TraesCS2A01G214700.1	795	796	245	172.545
TraesCS2A01G219000.1	733	734	2017.22	1540.66
TraesCS2A01G219400.1	2128	2129	227	59.7722
TraesCS2A01G224000.1	802	803	1012.87	707.11
TraesCS2A01G227300.1	627	628	3	2.678
TraesCS2A01G235000.2	545	546	0	0
TraesCS2A01G238900.1	3189	3190	1096	192.606
TraesCS2A01G239100LC.1	210	211	333.667	886.501
TraesCS2A01G243200.1	734	735	478	364.577
TraesCS2A01G247300.3	1371	1372	37.2182	15.2072
TraesCS2A01G250800.1	1528	1529	9	3.29977
TraesCS2A01G252600.1	849	850	16.3202	10.7636
TraesCS2A01G253200LC.1	171	172	0	0
TraesCS2A01G254600.3	780	781	6.43527	4.61918
TraesCS2A01G261500.1	792	793	19	13.4317
TraesCS2A01G261600.1	2143	2144	773.867	202.344
TraesCS2A01G262500.1	879	880	4005.36	2551.57
TraesCS2A01G263300.1	748	749	2984.18	2233.53
TraesCS2A01G266900.1	717	718	604	471.587
TraesCS2A01G268200.1	1452	1453	22	8.48801
TraesCS2A01G268600.1	2242	2243	291	72.7299
TraesCS2A01G268700.1	2066	2067	54	14.6454
TraesCS2A01G269500.1	834	835	16.5457	11.1083
TraesCS2A01G272800.1	642	643	221	192.677
TraesCS2A01G276100.1	1129	1130	3542.66	1757.52
TraesCS2A01G276600.1	192	193	4	11.6185
TraesCS2A01G278600.1	670	671	963.496	804.964
TraesCS2A01G279200.1	1247	1248	816.456	366.747
TraesCS2A01G284500.1	1636	1637	95.6771	32.7649
TraesCS2A01G285100.1	1442	1443	1	0.388493
TraesCS2A01G286000.1	2100	2101	308	82.1814
TraesCS2A01G290800.1	1220	1221	173	79.4291
TraesCS2A01G292700.1	551	552	1080.15	1096.96
TraesCS2A01G293700.1	935	936	1104.24	661.357
TraesCS2A01G294000.1	879	880	977.492	622.701
TraesCS2A01G295400.1	2322	2323	30	7.23971
TraesCS2A01G295600.1	903	904	666.943	413.59
TraesCS2A01G296000.1	1304	1305	607.332	260.894
TraesCS2A01G296400.1	862	863	48.712	31.6428
TraesCS2A01G297500.1	1097	1098	231.014	117.946
TraesCS2A01G304400.1	660	661	915	776.012
TraesCS2A01G306400.3	1814	1815	26	8.03056
TraesCS2A01G310300.2	3181	3182	2	0.352354
TraesCS2A01G312400.1	357	358	53.8385	84.3061
TraesCS2A01G312900.1	1008	1009	6	3.33357
TraesCS2A01G313000.1	805	806	59.4192	41.3276
TraesCS2A01G316800LC.1	195	196	114.589	327.745
TraesCS2A01G318900.1	679	680	1170.95	965.337
TraesCS2A01G334000.1	887	888	0	0
TraesCS2A01G338100.1	932	933	95	57.0809
TraesCS2A01G342600.1	1212	1213	10.0106	4.62644
TraesCS2A01G343900.1	1744	1745	180	57.8264
TraesCS2A01G344200.1	2077	2078	9	2.42798
TraesCS2A01G344600.1	1206	1207	7.28357	3.38288
TraesCS2A01G354200.2	924	925	2233	1353.31
TraesCS2A01G354300LC.1	573	574	0	0
TraesCS2A01G355400.1	1248	1249	8801.24	3950.31
TraesCS2A01G359000.1	2684	2685	1493	311.72
TraesCS2A01G363600.1	919	920	686.497	418.312
TraesCS2A01G367200.1	1480	1481	0	0
TraesCS2A01G367700.1	948	949	1	0.590722
TraesCS2A01G372000.1	544	545	466	479.334
TraesCS2A01G374800LC.1	303	304	2	3.68812
TraesCS2A01G378300.1	1853	1854	6	1.81422
TraesCS2A01G383900.1	246	247	39	88.515
