target_id	length	eff_length	est_counts	tpm
TRINITY_DN7_c0_g1_i1	1836	1633.18	221	34.2229
TRINITY_DN8_c0_g1_i1	346	162.059	0	0
TRINITY_DN62_c0_g1_i1	249	88.0221	9	25.8589
TRINITY_DN62_c0_g2_i1	300	125.336	60	121.07
TRINITY_DN88_c0_g1_i1	1778	1575.18	495	79.4756
TRINITY_DN87_c0_g1_i1	661	458.382	627	345.939
TRINITY_DN39_c0_g1_i1	441	245.819	86	88.4794
TRINITY_DN97_c0_g1_i1	636	433.604	0	0
TRINITY_DN52_c0_g1_i1	564	362.742	499	347.906
TRINITY_DN0_c0_g1_i1	1208	1005.18	101	25.4118
TRINITY_DN21_c0_g1_i1	2857	2654.18	57	5.43129
TRINITY_DN28_c0_g1_i1	312	134.564	2	3.7589
TRINITY_DN35_c0_g1_i1	1222	1019.18	581	144.173
TRINITY_DN24_c0_g1_i1	609	406.982	876.352	544.58
TRINITY_DN24_c0_g1_i2	698	495.332	35.6481	18.2011
TRINITY_DN23_c0_g1_i1	388	198.044	4	5.10808
TRINITY_DN23_c0_g2_i1	853	650.181	4	1.55591
TRINITY_DN10_c0_g1_i1	290	117.5	112	241.069
TRINITY_DN10_c0_g2_i1	391	200.835	177	222.891
TRINITY_DN57_c0_g1_i2	202	57.2293	2	8.83833
TRINITY_DN20_c0_g1_i1	1009	806.181	26	8.15642
TRINITY_DN68_c0_g1_i1	235	78.5003	2	6.44344
TRINITY_DN53_c0_g1_i1	410	217.402	53	61.6556
TRINITY_DN32_c0_g1_i1	260	95.7612	4	10.564
TRINITY_DN4_c0_g1_i1	797	594.181	153	65.1226
TRINITY_DN9_c0_g1_i1	1805	1602.18	295	46.5661
TRINITY_DN46_c0_g1_i1	450	254.027	3	2.98676
TRINITY_DN46_c0_g1_i2	539	338.617	0	0
TRINITY_DN6_c0_g1_i1	204	58.488	4	17.2963
TRINITY_DN54_c0_g1_i1	872	669.181	6	2.2676
TRINITY_DN84_c0_g1_i1	3521	3318.18	133	10.137
TRINITY_DN26_c0_g1_i1	1981	1778.18	2032	289.006
TRINITY_DN89_c0_g1_i1	582	380.335	57	37.9025
TRINITY_DN12_c0_g1_i1	714	511.181	0	0
TRINITY_DN41_c0_g1_i1	601	399.023	12	7.60576
TRINITY_DN77_c0_g1_i1	264	98.8266	3	7.67727
TRINITY_DN13_c0_g1_i1	236	79.1075	1	3.19699
TRINITY_DN13_c0_g1_i2	304	128.316	3	5.9129
TRINITY_DN30_c0_g1_i2	402	210.419	4	4.80767
TRINITY_DN72_c0_g1_i1	825	622.181	925	375.997
TRINITY_DN65_c0_g1_i1	354	168.74	52	77.937
TRINITY_DN38_c0_g1_i1	1076	873.181	8	2.3171
TRINITY_DN63_c0_g1_i1	1318	1115.18	276	62.5926
TRINITY_DN50_c0_g1_i1	227	73.2985	5	17.2518
TRINITY_DN34_c0_g1_i1	214	64.973	9	35.0323
TRINITY_DN42_c0_g1_i1	3086	2883.18	8	0.701741
TRINITY_DN74_c0_g1_i1	230	75.1636	73	245.626
TRINITY_DN11_c0_g1_i1	232	76.5729	0	0
TRINITY_DN49_c0_g1_i2	511	311.592	4	3.24663
TRINITY_DN15_c0_g1_i1	269	102.381	3	7.41071
TRINITY_DN80_c0_g1_i1	456	259.583	141.891	138.241
TRINITY_DN80_c0_g1_i2	428	233.804	7.10898	7.68978
TRINITY_DN86_c0_g1_i1	1274	1071.18	432	101.995
TRINITY_DN73_c0_g1_i1	882	679.181	2.89466	1.07788
TRINITY_DN73_c0_g1_i2	774	571.181	45.1053	19.9716
TRINITY_DN17_c0_g1_i1	639	436.56	489	283.285
TRINITY_DN94_c0_g1_i1	1746	1543.18	125	20.4858
TRINITY_DN27_c0_g1_i1	1737	1534.18	471	77.6432
TRINITY_DN266_c0_g1_i1	338	155.681	54	87.7235
TRINITY_DN250_c0_g1_i1	882	679.181	1448	539.19
TRINITY_DN250_c0_g1_i2	992	789.181	0	0
TRINITY_DN201_c0_g1_i1	3090	2887.18	1444	126.489
TRINITY_DN280_c0_g1_i1	1177	974.181	382	99.1705
TRINITY_DN280_c0_g2_i1	923	720.181	553	194.197
TRINITY_DN202_c0_g1_i1	345	161.234	0	0
TRINITY_DN210_c0_g1_i1	201	56.673	6	26.7753
TRINITY_DN210_c0_g2_i1	1521	1318.18	194	37.2208
TRINITY_DN291_c0_g1_i2	1861	1658.18	38	5.79576
TRINITY_DN255_c0_g1_i1	1703	1500.18	31	5.22609
TRINITY_DN255_c0_g2_i1	1086	883.181	12	3.4363
TRINITY_DN238_c0_g1_i1	1101	898.181	138	38.8574
TRINITY_DN264_c0_g1_i1	889	686.181	49	18.0599
TRINITY_DN208_c0_g1_i1	243	83.6854	20	60.4421
TRINITY_DN276_c0_g1_i1	574	372.448	26.8943	18.2622
TRINITY_DN276_c0_g1_i2	1312	1109.18	1447.11	329.957
TRINITY_DN217_c0_g1_i2	592	390.181	6.5606	4.25243
TRINITY_DN217_c0_g1_i3	536	335.685	12.4394	9.37188
TRINITY_DN272_c0_g1_i1	301	126.017	34	68.2355
TRINITY_DN272_c0_g2_i1	825	622.181	196	79.6706
TRINITY_DN279_c0_g1_i5	1379	1176.18	130.893	28.145
TRINITY_DN279_c0_g1_i2	1491	1288.18	6.91476	1.35756
TRINITY_DN279_c0_g1_i3	358	172.356	3.19227	4.68416
TRINITY_DN215_c0_g1_i1	1977	1774.18	1301	185.455
TRINITY_DN222_c0_g1_i1	1077	874.181	11	3.18237
TRINITY_DN239_c0_g1_i1	273	105.155	6	14.4305
TRINITY_DN244_c0_g1_i1	705	502.282	35	17.623
TRINITY_DN299_c0_g1_i1	1780	1577.18	72	11.5454
TRINITY_DN248_c0_g1_i1	2359	2156.18	2144	251.477
TRINITY_DN285_c0_g1_i1	315	137.058	51	94.1076
TRINITY_DN203_c0_g1_i1	881	678.181	234	87.2628
TRINITY_DN296_c0_g1_i1	1752	1549.18	1774	289.608
TRINITY_DN229_c0_g1_i1	1462	1259.18	872	175.141
TRINITY_DN229_c0_g2_i1	1557	1354.18	1093	204.128
TRINITY_DN282_c0_g1_i1	318	139.39	5	9.07189
TRINITY_DN252_c0_g1_i2	2056	1853.18	871	118.866
TRINITY_DN256_c0_g1_i1	321	141.761	87	155.211
TRINITY_DN256_c0_g2_i1	383	193.888	141	183.919
TRINITY_DN294_c0_g1_i1	966	763.181	113	37.4464
TRINITY_DN258_c0_g1_i1	823	620.181	544	221.84
TRINITY_DN263_c0_g1_i1	335	153.291	5	8.24919
TRINITY_DN204_c0_g1_i1	827	624.181	96	38.8973
TRINITY_DN251_c0_g1_i1	2452	2249.18	266	29.91
TRINITY_DN274_c0_g1_i1	339	156.409	3	4.85087
TRINITY_DN274_c0_g1_i2	743	540.181	8.94065	4.1859
TRINITY_DN274_c0_g1_i3	539	338.617	3.05935	2.28496
TRINITY_DN274_c0_g2_i1	243	83.6854	1	3.0221
TRINITY_DN224_c0_g1_i1	446	250.414	59	59.5872
TRINITY_DN224_c0_g2_i1	761	558.181	187	84.7277
TRINITY_DN262_c0_g1_i1	856	653.181	176.252	68.2434
TRINITY_DN262_c0_g1_i2	374	186.089	8.74756	11.8885
TRINITY_DN261_c0_g1_i1	1659	1456.18	2656	461.288
TRINITY_DN226_c0_g1_i2	1248	1045.18	68	16.4542
TRINITY_DN226_c0_g2_i1	1291	1088.18	41	9.52888
TRINITY_DN265_c0_g1_i1	815	612.181	637	263.159
TRINITY_DN223_c0_g1_i1	1389	1186.18	231	49.2516
TRINITY_DN253_c0_g1_i1	369	181.714	16	22.2685
TRINITY_DN284_c0_g1_i1	205	59.1058	0	0
TRINITY_DN218_c0_g1_i1	1286	1083.18	117	27.3177
TRINITY_DN218_c0_g2_i1	594	392.181	45	29.0192
TRINITY_DN218_c0_g3_i1	261	96.5417	7	18.3376
TRINITY_DN295_c0_g1_i1	748	545.181	344	159.579
TRINITY_DN225_c0_g1_i1	423	229.162	608	670.997
TRINITY_DN227_c0_g1_i1	298	123.753	4	8.17451
TRINITY_DN269_c0_g1_i2	1627	1424.18	971	172.43
TRINITY_DN221_c0_g1_i1	2241	2038.18	918	113.909
TRINITY_DN235_c1_g1_i1	349	164.583	0	0
TRINITY_DN235_c0_g1_i1	584	382.335	3	1.98443
TRINITY_DN231_c0_g1_i1	352	167.101	3	4.54048
TRINITY_DN200_c0_g1_i1	958	755.181	37.8217	12.6663
TRINITY_DN200_c0_g1_i2	928	725.181	1511.18	527.021
TRINITY_DN205_c0_g1_i1	1572	1369.18	364	67.2356
TRINITY_DN297_c0_g1_i1	337	154.97	403.16	657.943
TRINITY_DN297_c0_g1_i2	303	127.521	8.83963	17.5312
TRINITY_DN243_c0_g1_i1	626	423.818	8	4.77387
TRINITY_DN243_c0_g2_i1	3182	2979.18	195	16.5538
TRINITY_DN213_c0_g1_i2	1024	821.181	913	281.184
TRINITY_DN233_c0_g1_i1	414	220.881	2	2.28997
TRINITY_DN278_c0_g1_i1	1193	990.181	26	6.64076
TRINITY_DN281_c0_g1_i1	575	373.448	1278.77	866.007
TRINITY_DN230_c0_g1_i1	218	67.5193	119	445.737
TRINITY_DN286_c0_g1_i1	380	191.131	12	15.8785
TRINITY_DN286_c0_g2_i1	925	722.181	80	28.0158
TRINITY_DN249_c0_g1_i2	208	61.1017	4	16.5564
TRINITY_DN249_c0_g1_i3	676	473.382	29	15.4934
TRINITY_DN245_c0_g1_i2	983	780.181	63	20.4223
TRINITY_DN220_c0_g1_i1	740	537.181	370	174.197
TRINITY_DN207_c0_g1_i2	919	716.181	851	300.515
TRINITY_DN267_c0_g1_i1	331	150.025	16	26.9722
TRINITY_DN259_c0_g1_i2	1069	866.181	551	160.88
TRINITY_DN237_c0_g1_i1	864	661.181	4	1.53003
TRINITY_DN228_c0_g1_i1	317	138.593	6	10.9489
TRINITY_DN228_c0_g2_i1	463	266.181	318	302.14
TRINITY_DN293_c0_g1_i1	215	65.6219	11	42.3939
TRINITY_DN293_c0_g2_i1	748	545.181	129	59.8423
TRINITY_DN283_c0_g1_i2	699	496.332	1	0.50955
TRINITY_DN211_c0_g1_i1	2050	1847.18	430	58.8733
TRINITY_DN219_c0_g1_i1	1363	1160.18	1545	336.792
TRINITY_DN289_c0_g1_i1	314	136.258	19.9566	37.041
TRINITY_DN289_c0_g1_i3	521	321.146	1.0434	0.821691
TRINITY_DN257_c0_g1_i1	1836	1633.18	1567	242.657
TRINITY_DN268_c0_g1_i1	301	126.017	3.19177	6.40565
TRINITY_DN268_c0_g1_i2	1248	1045.18	939.808	227.409
TRINITY_DN260_c0_g1_i1	1211	1008.18	204	51.1742
TRINITY_DN206_c0_g1_i1	763	560.181	1351	609.938
TRINITY_DN206_c0_g2_i1	308	131.455	2	3.8478
TRINITY_DN273_c0_g1_i1	994	791.181	0	0
TRINITY_DN236_c0_g1_i2	1073	870.181	679	197.342
TRINITY_DN292_c0_g1_i1	1011	808.181	1402.13	438.77
TRINITY_DN292_c0_g1_i2	465	268.181	1.87499	1.76819
TRINITY_DN209_c0_g1_i1	297	122.982	0	0
TRINITY_DN209_c0_g1_i2	1503	1300.18	417	81.1131
TRINITY_DN232_c0_g1_i1	1648	1445.18	227	39.7249
TRINITY_DN246_c0_g1_i1	4545	4342.18	66	3.8441
TRINITY_DN216_c0_g1_i1	1269	1066.18	255	60.4879
TRINITY_DN254_c0_g1_i1	648	445.472	2575	1461.89
TRINITY_DN290_c0_g1_i1	414	220.881	85	97.3238
TRINITY_DN290_c0_g2_i1	850	647.181	106	41.4228
TRINITY_DN288_c0_g1_i1	287	115.254	4	8.77735
TRINITY_DN275_c0_g1_i1	403	211.243	8	9.5778
TRINITY_DN275_c0_g2_i1	212	63.6598	8	31.7822
TRINITY_DN214_c0_g1_i1	1514	1311.18	343	66.1592
TRINITY_DN298_c0_g1_i1	1728	1525.18	3212	532.615
TRINITY_DN241_c0_g1_i2	228	73.8654	5	17.1194
TRINITY_DN247_c0_g1_i1	2526	2323.18	3829	416.832
TRINITY_DN212_c0_g1_i1	1894	1691.18	338.189	50.5741
TRINITY_DN212_c0_g1_i3	1996	1793.18	17.8114	2.51208
TRINITY_DN287_c0_g1_i1	1232	1029.18	366	89.9391
TRINITY_DN356_c0_g1_i1	1615	1412.18	2393	428.56
TRINITY_DN356_c0_g1_i2	1692	1489.18	0	0
TRINITY_DN361_c0_g1_i1	787	584.181	1630	705.666
TRINITY_DN352_c0_g1_i1	782	579.181	299	130.562
TRINITY_DN395_c0_g1_i1	492	293.567	20	17.2299
TRINITY_DN395_c0_g2_i1	1492	1289.18	61	11.9667
TRINITY_DN346_c0_g1_i3	2149	1946.18	6549	851.042
TRINITY_DN318_c0_g1_i1	1398	1195.18	195	41.2629
TRINITY_DN391_c0_g1_i1	539	338.617	33	24.647
TRINITY_DN391_c0_g2_i1	681	478.382	85	44.9369
TRINITY_DN389_c0_g1_i2	843	640.181	56	22.123
TRINITY_DN389_c0_g2_i1	252	90.0695	0	0
TRINITY_DN387_c0_g1_i4	1010	807.181	361.077	113.133
TRINITY_DN387_c0_g1_i2	904	701.181	13.9233	5.02194
TRINITY_DN382_c0_g1_i1	218	67.5193	68	254.707
TRINITY_DN382_c0_g2_i1	410	217.402	339	394.363
TRINITY_DN339_c0_g1_i1	708	505.232	342.774	171.584
TRINITY_DN339_c0_g1_i2	266	100.315	3.2263	8.13385
TRINITY_DN339_c0_g2_i1	223	70.7443	3	10.7248
TRINITY_DN393_c0_g1_i1	1064	861.181	108.457	31.8508
TRINITY_DN393_c0_g1_i2	1159	956.181	18.5433	4.90463
TRINITY_DN393_c0_g2_i1	1966	1763.18	365	52.3546
TRINITY_DN317_c0_g1_i2	694	491.382	10	5.14683
TRINITY_DN347_c0_g1_i1	257	93.5448	18	48.6645
TRINITY_DN330_c0_g1_i2	993	790.181	1981.24	634.116
TRINITY_DN330_c0_g1_i3	300	125.336	89.7629	181.126
TRINITY_DN330_c0_g2_i1	230	75.1636	1	3.36474
TRINITY_DN307_c0_g1_i2	618	415.859	161	97.9126
TRINITY_DN370_c0_g1_i1	1873	1670.18	3.72474	0.564015
TRINITY_DN370_c0_g1_i3	1770	1567.18	703.275	113.492
TRINITY_DN348_c0_g1_i1	724	521.181	0	0
TRINITY_DN348_c0_g1_i2	803	600.181	2	0.842765
TRINITY_DN381_c0_g1_i4	573	371.448	6.15394	4.19
TRINITY_DN381_c0_g1_i1	475	277.49	51.8461	47.2528
TRINITY_DN381_c0_g2_i1	244	84.4041	58	173.789
TRINITY_DN303_c0_g1_i1	1100	897.181	1095	308.669
TRINITY_DN388_c0_g1_i1	436	241.294	20	20.9625
TRINITY_DN369_c0_g1_i1	1280	1077.18	15	3.52177
TRINITY_DN300_c0_g1_i1	1073	870.181	1572	456.88
TRINITY_DN324_c0_g1_i1	2044	1841.18	207	28.4337
TRINITY_DN344_c0_g1_i1	683	480.382	457	240.596
TRINITY_DN310_c0_g1_i1	1499	1296.18	57	11.1216
TRINITY_DN310_c0_g2_i1	275	106.509	5	11.8725
TRINITY_DN343_c0_g1_i1	1140	937.181	102	27.5255
TRINITY_DN336_c0_g1_i1	2800	2597.18	24.8511	2.41993
TRINITY_DN336_c0_g1_i2	2727	2524.18	490.149	49.1096
TRINITY_DN376_c0_g1_i1	3261	3058.18	215	17.7801
TRINITY_DN331_c0_g1_i4	251	89.2447	2.51775	7.13493
TRINITY_DN331_c0_g1_i1	504	304.871	91.072	75.5488
TRINITY_DN331_c0_g1_i2	330	149.273	2.41024	4.08357
TRINITY_DN305_c0_g1_i1	2215	2012.18	1660	208.641
TRINITY_DN345_c0_g1_i1	1976	1773.18	154	21.9648
TRINITY_DN345_c0_g2_i1	295	121.409	2	4.16619
TRINITY_DN306_c0_g1_i1	261	96.5417	9	23.5769
TRINITY_DN390_c0_g1_i1	228	73.8654	100	342.388
TRINITY_DN349_c0_g1_i1	604	402.023	745	468.667
TRINITY_DN349_c0_g2_i1	324	144.252	12.7786	22.4037
TRINITY_DN349_c0_g2_i2	304	128.316	252.221	497.12
TRINITY_DN349_c0_g3_i1	591	389.181	993	645.293
TRINITY_DN316_c0_g1_i1	322	142.571	4	7.09559
TRINITY_DN367_c0_g1_i2	1561	1358.18	654	121.781
TRINITY_DN398_c0_g1_i1	861	658.181	226.266	86.9425
TRINITY_DN398_c0_g1_i2	969	766.181	26.8105	8.84979
TRINITY_DN398_c0_g1_i3	734	531.181	4.92382	2.34433
TRINITY_DN308_c0_g1_i2	2331	2128.18	1788	212.48
TRINITY_DN319_c0_g1_i2	1394	1191.18	1078	228.876
TRINITY_DN364_c0_g1_i1	290	117.5	4	8.60959
TRINITY_DN374_c0_g1_i1	2068	1865.18	10.5273	1.42743
TRINITY_DN374_c0_g1_i2	2141	1938.18	77.4727	10.1091
TRINITY_DN360_c0_g1_i2	973	770.181	884	290.281
TRINITY_DN302_c0_g1_i2	1210	1007.18	5.17618	1.29975
TRINITY_DN302_c0_g1_i3	1101	898.181	12.8238	3.61088
TRINITY_DN329_c0_g1_i2	1510	1307.18	51.0457	9.87604
TRINITY_DN329_c0_g1_i3	1061	858.181	9.95427	2.93352
TRINITY_DN362_c0_g1_i2	282	111.536	6	13.6049
TRINITY_DN362_c0_g2_i1	291	118.237	1	2.13898
TRINITY_DN337_c0_g1_i1	212	63.6598	3.09922	12.3125
TRINITY_DN337_c0_g1_i2	1413	1210.18	534.901	111.785
TRINITY_DN371_c0_g1_i1	1221	1018.18	0	0
TRINITY_DN371_c0_g1_i2	1135	932.181	1185	321.497
TRINITY_DN355_c0_g1_i1	409	216.469	33.4941	39.132
TRINITY_DN355_c0_g1_i2	325	145.123	2.50592	4.36707
TRINITY_DN355_c0_g2_i1	238	80.3842	9	28.3159
TRINITY_DN358_c0_g1_i2	397	206.092	4	4.90859
TRINITY_DN341_c0_g1_i1	224	71.3592	2	7.08825
TRINITY_DN341_c0_g2_i1	219	68.1522	4	14.8436
TRINITY_DN375_c0_g1_i1	1896	1693.18	248	37.0431
TRINITY_DN383_c0_g1_i1	1112	909.181	71	19.75
TRINITY_DN383_c0_g1_i3	417	223.744	0	0
TRINITY_DN366_c0_g1_i2	1036	833.181	158	47.9597
TRINITY_DN304_c0_g1_i1	1734	1531.18	549	90.6786
TRINITY_DN373_c0_g1_i1	335	153.291	5.74863	9.48431
TRINITY_DN373_c0_g1_i2	369	181.714	20.1123	27.9919
TRINITY_DN373_c0_g1_i3	326	145.994	34.1391	59.1395
TRINITY_DN332_c0_g1_i1	2161	1958.18	1018	131.478
TRINITY_DN332_c0_g1_i2	263	98.0745	3	7.73614
TRINITY_DN372_c0_g1_i1	1463	1260.18	367	73.6533
TRINITY_DN328_c0_g1_i1	490	291.685	20	17.341
TRINITY_DN328_c0_g2_i1	734	531.181	38	18.0926
TRINITY_DN386_c0_g1_i1	1327	1124.18	20	4.49938
TRINITY_DN377_c0_g1_i2	1680	1477.18	305.529	52.3092
TRINITY_DN377_c0_g1_i3	844	641.181	17.471	6.89124
TRINITY_DN377_c0_g2_i1	586	384.258	134	88.1944
TRINITY_DN363_c0_g1_i1	210	62.301	4	16.2377
TRINITY_DN363_c0_g2_i1	1408	1205.18	400	83.9396
TRINITY_DN359_c0_g1_i1	220	68.743	1	3.67901
TRINITY_DN359_c0_g2_i1	1011	808.181	52	16.2725
TRINITY_DN359_c0_g2_i3	420	226.419	0	0
TRINITY_DN380_c0_g1_i1	283	112.309	5	11.2594
TRINITY_DN322_c0_g1_i1	687	484.382	15.8379	8.26932
TRINITY_DN322_c0_g1_i3	779	576.181	22.1621	9.7277
TRINITY_DN399_c0_g1_i1	1046	843.181	1049	314.64
TRINITY_DN327_c0_g1_i1	325	145.123	158	275.347
TRINITY_DN340_c0_g1_i4	472	274.63	15.9195	14.6602
TRINITY_DN340_c0_g1_i1	222	70.0033	0	0
TRINITY_DN340_c0_g1_i3	918	715.181	508.081	179.67
TRINITY_DN368_c0_g1_i1	945	742.181	565	192.53
TRINITY_DN301_c0_g1_i3	1323	1120.18	430	97.0821
TRINITY_DN342_c0_g1_i2	864	661.181	215	82.2389
TRINITY_DN357_c0_g1_i2	1088	885.181	1308.56	373.871
TRINITY_DN357_c0_g1_i3	794	591.181	142.435	60.9335
TRINITY_DN321_c0_g1_i1	1013	810.181	129.325	40.3701
TRINITY_DN321_c0_g1_i2	361	174.929	3.67502	5.31321
TRINITY_DN326_c0_g1_i1	1069	866.181	22	6.42352
TRINITY_DN350_c0_g1_i2	320	140.951	5.4811	9.83467
TRINITY_DN350_c0_g1_i3	1173	970.181	509.519	132.821
TRINITY_DN313_c0_g1_i1	268	101.698	0	0
TRINITY_DN313_c0_g1_i2	567	365.633	546	377.665
TRINITY_DN392_c0_g1_i1	1504	1301.18	461	89.6029
TRINITY_DN351_c0_g1_i1	1028	825.181	1234	378.203
TRINITY_DN354_c0_g1_i1	442	246.743	208	213.195
TRINITY_DN309_c0_g1_i2	2232	2029.18	9	1.12171
TRINITY_DN323_c0_g1_i1	659	456.382	338	187.304
TRINITY_DN315_c0_g1_i1	229	74.5896	1	3.39063
TRINITY_DN315_c0_g1_i2	228	73.8654	16	54.782
TRINITY_DN333_c0_g1_i1	1253	1050.18	209	50.3316
TRINITY_DN333_c0_g2_i1	308	131.455	41	78.8798
TRINITY_DN365_c0_g1_i1	1801	1598.18	281	44.4672
TRINITY_DN379_c0_g1_i2	390	199.919	11.8297	14.9651
TRINITY_DN379_c0_g1_i3	1309	1106.18	507.17	115.954
TRINITY_DN379_c0_g2_i1	900	697.181	212	76.9041
TRINITY_DN353_c1_g1_i1	326	145.994	22	38.1108
TRINITY_DN353_c0_g1_i1	541	340.412	6	4.45764
TRINITY_DN384_c0_g1_i1	667	464.382	6.15721	3.35327
TRINITY_DN384_c0_g1_i2	941	738.181	60.8428	20.8452
TRINITY_DN384_c0_g2_i1	523	323.082	36	28.1806
TRINITY_DN320_c0_g1_i1	1580	1377.18	978	179.6
TRINITY_DN385_c0_g1_i2	349	164.583	0	0
TRINITY_DN378_c0_g1_i3	1893	1690.18	1183	177.015
TRINITY_DN334_c0_g1_i1	337	154.97	32.6458	53.2767
TRINITY_DN334_c0_g1_i2	616	413.859	508.354	310.651
TRINITY_DN312_c0_g1_i1	1912	1709.18	231	34.1809
TRINITY_DN335_c0_g1_i1	1668	1465.18	1695	292.575
TRINITY_DN397_c0_g1_i1	483	284.948	96.0182	85.2209
TRINITY_DN397_c0_g1_i2	522	322.146	32.9818	25.8929
TRINITY_DN338_c0_g1_i1	1215	1012.18	391	97.6962
TRINITY_DN311_c0_g1_i1	290	117.5	7	15.0668
TRINITY_DN396_c0_g1_i1	723	520.181	632	307.271
TRINITY_DN394_c0_g1_i1	235	78.5003	0	0
TRINITY_DN394_c0_g1_i2	1138	935.181	266	71.9358
TRINITY_DN394_c0_g2_i1	796	593.181	132	56.2789
TRINITY_DN314_c0_g1_i1	834	631.181	580.654	232.661
TRINITY_DN314_c0_g1_i3	772	569.181	8.34573	3.70828
TRINITY_DN506_c0_g1_i2	2660	2457.18	649	66.7985
TRINITY_DN513_c0_g1_i2	2585	2382.18	54	5.73295
TRINITY_DN551_c0_g1_i4	916	713.181	4.95745	1.75799
TRINITY_DN551_c0_g1_i1	365	178.363	3.58664	5.08561
TRINITY_DN551_c0_g1_i2	1026	823.181	19.4559	5.97744
TRINITY_DN551_c0_g1_i3	229	74.5896	1	3.39063
TRINITY_DN578_c0_g1_i1	594	392.181	0	0
TRINITY_DN578_c0_g1_i2	636	433.604	0	0
TRINITY_DN585_c0_g1_i1	2353	2150.18	823	96.8019
TRINITY_DN543_c0_g1_i1	1242	1039.18	7	1.70359
TRINITY_DN543_c0_g2_i1	1230	1027.18	1	0.246214
TRINITY_DN561_c0_g1_i3	1030	827.181	594	181.612
