target_id	length	eff_length	est_counts	tpm
TraesCS1A01G250300.1	627	628	938	484.841
TraesCS1A01G262400.1	540	541	625.4	375.247
TraesCS1A01G265800.1	615	616	33	17.3896
TraesCS1A01G270500LC.1	911	912	38	13.5252
TraesCS1A01G273500.1	1093	1094	257	76.2557
TraesCS1A01G277500.1	675	676	1347.37	646.986
TraesCS1A01G281000.2	1170	1171	88	24.3939
TraesCS1A01G286300.1	804	805	420.15	169.42
TraesCS1A01G287200.1	300	301	52	56.0781
TraesCS1A01G288500.3	1085	1086	153	45.7318
TraesCS1A01G288800.1	773	774	1340.95	562.377
TraesCS1A01G294000LC.1	411	412	0	0
TraesCS1A01G302000LC.1	93	94	17	58.7053
TraesCS1A01G306200.1	561	562	1320.6	762.768
TraesCS1A01G307400.1	679	680	1043.01	497.894
TraesCS1A01G308800.1	396	397	276.199	225.833
TraesCS1A01G309700.1	2085	2086	1865.71	290.327
TraesCS1A01G311000.1	1566	1567	726	150.392
TraesCS1A01G313300.1	1679	1680	9567.52	1848.61
TraesCS1A01G316900.1	847	848	478.875	183.309
TraesCS1A01G317200.1	1618	1619	4035.96	809.201
TraesCS1A01G317500.1	936	937	41.1775	14.2652
TraesCS1A01G324800.1	4941	4942	1819	119.478
TraesCS1A01G338200.1	3707	3708	417	36.505
TraesCS1A01G342700.1	997	998	577	187.673
TraesCS1A01G348700.1	1259	1260	229	58.9958
TraesCS1A01G350200.1	1764	1765	10489.3	1929.12
TraesCS1A01G357700.1	775	776	506	211.663
TraesCS1A01G360200.1	697	698	426.798	198.483
TraesCS1A01G363000.1	529	530	252.412	154.593
TraesCS1A01G363700.1	594	595	672.977	367.147
TraesCS1A01G364000.1	1045	1046	2	0.620661
TraesCS1A01G364800.2	1665	1666	119	23.1861
TraesCS1A01G365600LC.1	216	217	152	227.374
TraesCS1A01G367900.1	462	463	482.7	338.417
TraesCS1A01G372900LC.1	745	746	869	378.127
TraesCS1A01G375800.1	1102	1103	229	67.3932
TraesCS1A01G379000.1	2125	2126	3606.88	550.712
TraesCS1A01G384400.1	363	364	0	0
TraesCS1A01G386300.1	715	716	693.696	314.494
TraesCS1A01G388000.1	2125	2126	411	62.7531
TraesCS1A01G395200.1	1431	1432	655.348	148.554
TraesCS1A01G398200.1	674	675	3.13139	1.50588
TraesCS1A01G399800.1	972	973	1094.18	365.033
TraesCS1A01G402200.1	3892	3893	162	13.5079
TraesCS1A01G402600.1	186	187	0	0
TraesCS1A01G403300.1	801	802	3383.46	1369.44
TraesCS1A01G403800.1	1003	1004	3192	1032.01
TraesCS1A01G404500.1	2380	2381	4116.94	561.27
TraesCS1A01G411900.1	2365	2366	2273.11	311.862
TraesCS1A01G413000.1	988	989	4057.9	1331.87
TraesCS1A01G418800.1	530	531	214	130.82
TraesCS1A01G419600.2	1863	1864	393.777	68.5743
TraesCS1A01G422900.1	2211	2212	9	1.32073
TraesCS1A01G428100.1	765	766	8	3.39014
TraesCS1A01G447400LC.1	699	700	2	0.927445
TraesCS1A01G456300LC.1	393	394	93	76.6202
TraesCS1A01G466200LC.1	795	796	0	0
TraesCS1A01G522100LC.1	4607	4608	50	3.5222
TraesCS1A01G522500LC.1	1185	1186	5972.14	1634.56
TraesCS1A01G539500LC.1	354	355	1	0.914383
TraesCS1A01G540000LC.1	156	157	0	0
TraesCS1A01G543200LC.1	552	553	110.635	64.9419
TraesCS1A01G576300LC.1	327	328	1696.43	1678.87
TraesCS1A01G582300LC.1	1815	1816	73	13.0486
TraesCS1A01G601900LC.1	201	202	147.878	237.633
TraesCS1A01G620700LC.1	1164	1165	636	177.21
TraesCS1B01G009100LC.1	441	442	0	0
TraesCS1B01G009700LC.1	402	403	3	2.41642
TraesCS1B01G010400.1	1178	1179	0	0
TraesCS1B01G010500.1	1180	1181	0	0
TraesCS1B01G010800.1	1301	1302	0	0
TraesCS1B01G010900.1	876	877	0	0
TraesCS1B01G011000.1	1284	1285	0	0
TraesCS1B01G011300.1	1084	1085	2	0.598352
TraesCS1B01G011600.1	906	907	0	0
TraesCS1B01G011700.1	1466	1467	0	0
TraesCS1B01G013500.1	1053	1054	0	0
TraesCS1B01G017000.1	444	445	481	350.866
TraesCS1B01G019300.1	779	780	286	119.022
TraesCS1B01G024200.1	965	966	64	21.506
TraesCS1B01G031000LC.1	582	583	0	0
TraesCS1B01G033200LC.1	303	304	0	0
TraesCS1B01G034300.1	660	661	0	0
TraesCS1B01G035100.1	484	485	1	0.66929
TraesCS1B01G042200.1	647	648	6088.48	3049.93
TraesCS1B01G048900.1	727	728	519.402	231.595
TraesCS1B01G049100.1	798	799	991.606	402.855
TraesCS1B01G062200.1	1992	1993	2	0.325746
TraesCS1B01G078900.1	2472	2473	140	18.3764
TraesCS1B01G080300.1	165	166	0	0
TraesCS1B01G080900.2	613	614	0	0
TraesCS1B01G081000.1	448	449	0	0
TraesCS1B01G081300.1	593	594	0	0
TraesCS1B01G090500.1	2392	2393	1037	140.667
TraesCS1B01G097200.1	944	945	1040.07	357.262
TraesCS1B01G100100.1	808	809	95	38.1181
TraesCS1B01G101100.1	1342	1343	3	0.725106
TraesCS1B01G115300LC.1	1203	1204	1	0.269606
TraesCS1B01G117400.1	1256	1257	353.383	91.2571
TraesCS1B01G120600.1	1240	1241	3225.53	843.695
TraesCS1B01G122200LC.1	441	442	0	0
TraesCS1B01G125100.1	1646	1647	658	129.685
TraesCS1B01G126100.1	1571	1572	2785.06	575.094
TraesCS1B01G127500.4	2759	2760	1174	138.075
TraesCS1B01G129000.1	2642	2643	1474.48	181.092
TraesCS1B01G132700.1	1027	1028	2992.55	944.941
TraesCS1B01G135800.1	719	720	482.999	217.756
TraesCS1B01G136100LC.1	378	379	4455.65	3816.17
TraesCS1B01G136400LC.1	300	301	567.308	611.799
TraesCS1B01G149500LC.1	318	319	240	244.218
TraesCS1B01G153000.1	2927	2928	170	18.8467
TraesCS1B01G153100.1	2660	2661	7	0.853905
TraesCS1B01G154500.1	742	743	368	160.774
TraesCS1B01G164500.1	887	888	1526.31	557.936
TraesCS1B01G168600LC.1	393	394	4	3.29549
TraesCS1B01G170100.1	1079	1080	156	46.8875
TraesCS1B01G172400.1	1416	1417	1520.47	348.31
TraesCS1B01G176300LC.1	117	118	0	0
TraesCS1B01G179600.1	603	604	2068	1111.4
TraesCS1B01G180400.1	1488	1489	1827	398.291
TraesCS1B01G182400.1	1565	1566	2062	427.418
TraesCS1B01G183100.1	678	679	3.74427	1.79
TraesCS1B01G187100.2	4740	4741	1235	84.5577
TraesCS1B01G192500.1	746	747	198.296	86.1689
TraesCS1B01G194600.1	345	346	0	0
TraesCS1B01G202400LC.1	138	139	0	0
TraesCS1B01G228500.1	847	848	445	170.342
TraesCS1B01G228800.1	1490	1491	50	10.8855
TraesCS1B01G230300.1	788	789	708.78	291.602
TraesCS1B01G237500.1	658	659	0	0
TraesCS1B01G240000.1	465	466	900.137	627.017
TraesCS1B01G264900.1	3572	3573	1080.88	98.1973
TraesCS1B01G270000.1	997	998	515	167.507
TraesCS1B01G273000.2	926	927	1607.6	562.93
TraesCS1B01G276200.1	690	691	31	14.5626
TraesCS1B01G276500.1	723	724	18.4535	8.27365
TraesCS1B01G276700.1	267	268	0	0
TraesCS1B01G276800.1	734	735	6	2.64984
TraesCS1B01G276900.1	613	614	0	0
TraesCS1B01G286500.1	775	776	841.094	351.835
TraesCS1B01G289300.1	969	970	136	45.5117
TraesCS1B01G290900.1	1294	1295	389	97.5071
TraesCS1B01G294200.1	785	786	1562.95	645.475
TraesCS1B01G294500.1	447	448	111.839	81.0348
TraesCS1B01G295700.1	699	700	604.951	280.529
TraesCS1B01G296300.1	480	481	286	193.009
TraesCS1B01G297200.1	620	621	430.963	225.271
TraesCS1B01G307700.1	1231	1232	0	0
TraesCS1B01G317000.1	555	556	1738.85	1015.18
TraesCS1B01G317500.1	708	709	1154.05	528.368
TraesCS1B01G318200.1	617	618	785.035	412.341
TraesCS1B01G319400.1	1024	1025	1431.85	453.452
TraesCS1B01G327200.1	1613	1614	3	0.603357
TraesCS1B01G329300.1	1014	1015	1053.81	337.016
TraesCS1B01G329600.1	1737	1738	4058.04	757.919
TraesCS1B01G338800.1	788	789	801.919	329.921
TraesCS1B01G341000.1	1138	1139	48	13.6796
TraesCS1B01G350200.1	1373	1374	852	201.284
TraesCS1B01G351900LC.1	996	997	187	60.8839
TraesCS1B01G364500.3	1760	1761	5968.75	1100.22
TraesCS1B01G378300.1	462	463	286.131	200.604
TraesCS1B01G380800.1	737	738	1010.02	444.254
TraesCS1B01G388300.1	798	799	126.03	51.2017
TraesCS1B01G400900.1	937	938	24	8.30548
TraesCS1B01G409200.1	1352	1353	3545	850.501
TraesCS1B01G418800.1	988	989	8	2.62573
TraesCS1B01G426100.1	838	839	9.86861	3.81813
TraesCS1B01G426700.1	1675	1676	29	5.61669
TraesCS1B01G432700.1	1137	1138	6714.24	1915.19
TraesCS1B01G432900LC.1	189	190	51	87.131
TraesCS1B01G434000.1	2046	2047	5622.59	891.611
TraesCS1B01G435500LC.1	288	289	145	162.865
TraesCS1B01G442300.1	1788	1789	1591.89	288.84
TraesCS1B01G443100.1	1239	1240	3072.18	804.231
TraesCS1B01G449700.2	2183	2184	426.223	63.349
TraesCS1B01G450200LC.1	303	304	0	0
TraesCS1B01G451100.1	1164	1165	4397.54	1225.29
TraesCS1B01G451200.1	735	736	74.965	33.0626
TraesCS1B01G454100LC.1	321	322	128	129.036
TraesCS1B01G455900.1	794	795	124	50.6303
TraesCS1B01G460800.1	201	202	0	0
TraesCS1B01G468400.1	907	908	1	0.357495
TraesCS1B01G470200LC.1	204	205	66.9313	105.982
TraesCS1B01G474100.1	886	887	736	269.346
TraesCS1B01G525100LC.1	426	427	473.046	359.61
TraesCS1B01G526600LC.1	978	979	1	0.331569
TraesCS1B01G548200LC.1	1185	1186	355.945	97.4215
TraesCS1B01G551500LC.1	270	271	0.00882608	0.0105719
TraesCS1B01G551700LC.1	297	298	0	0
TraesCS1B01G552100LC.1	1200	1201	6035.38	1631.24
TraesCS1B01G552300LC.1	240	241	351.23	473.076
TraesCS1B01G552400LC.1	297	298	0	0
TraesCS1B01G570600LC.1	981	982	0	0
TraesCS1B01G571000LC.1	621	622	16	8.34999
TraesCS1B01G623800LC.1	1483	1484	48	10.4994
TraesCS1B01G646500LC.1	636	637	649.29	330.869
TraesCS1B01G680000LC.1	336	337	3	2.88967
TraesCS1B01G694000LC.1	327	328	251.765	249.16
TraesCS1B01G761600LC.1	783	784	644	266.641
TraesCS1B01G766900LC.1	204	205	173.841	275.268
TraesCS1B01G767900LC.2	643	644	68	34.2752
TraesCS1B01G771000LC.1	933	934	3	1.04263
TraesCS1B01G789000LC.1	904	905	96	34.4333
TraesCS1B01G793300LC.1	921	922	1415	498.175
TraesCS1D01G000200.1	924	925	0	0
TraesCS1D01G000200LC.1	825	826	1	0.392985
TraesCS1D01G000300.1	1065	1066	0	0
TraesCS1D01G000700.1	951	952	0	0
TraesCS1D01G000800.2	1322	1323	1642	402.874
TraesCS1D01G001100.1	1145	1146	0	0
TraesCS1D01G001200.1	1401	1402	1	0.231531
TraesCS1D01G001300.1	1384	1385	0	0
TraesCS1D01G001300LC.1	306	307	0	0
TraesCS1D01G001400.1	774	775	0	0
TraesCS1D01G007400.1	1533	1534	0	0
TraesCS1D01G009400.1	903	904	2	0.718154
TraesCS1D01G009900.1	1359	1360	1	0.238681
TraesCS1D01G012100.1	231	232	0	0
TraesCS1D01G024000LC.1	312	313	0	0
TraesCS1D01G024900LC.1	258	259	0	0
TraesCS1D01G028100.1	255	256	0	0
TraesCS1D01G028500.1	394	395	0	0
TraesCS1D01G034700.1	435	436	99	73.7064
TraesCS1D01G034800.1	698	699	5965.52	2770.3
TraesCS1D01G039800.1	749	750	237.271	102.693
TraesCS1D01G041200.1	2320	2321	969	135.52
TraesCS1D01G043300.1	1130	1131	9	2.58307
TraesCS1D01G049200LC.1	591	592	1037	568.609
TraesCS1D01G054200.1	1134	1135	58	16.5878
TraesCS1D01G057600.1	252	253	26	33.3587
TraesCS1D01G063700.1	605	606	0	0
TraesCS1D01G064300LC.1	402	403	340	273.861
TraesCS1D01G067100.1	2084	2085	0	0
TraesCS1D01G081200.1	1066	1067	1480.36	450.36
TraesCS1D01G082800.1	1723	1724	3202	602.893
TraesCS1D01G083900.1	785	786	180	74.3372
TraesCS1D01G084900.1	1373	1374	0	0
TraesCS1D01G086700.1	1209	1210	1135	304.486
TraesCS1D01G098000.1	1361	1362	447.617	106.681
TraesCS1D01G101600.1	1179	1180	4168.18	1146.62
TraesCS1D01G102400.1	1385	1386	1195	279.873
TraesCS1D01G105500.2	1012	1013	2266.56	726.295
TraesCS1D01G105800.1	931	932	254	88.4655
TraesCS1D01G112300.1	2930	2931	1722.52	190.768
TraesCS1D01G114000.1	664	665	322	157.178
TraesCS1D01G114100.1	1074	1075	2778.45	838.978
TraesCS1D01G119300.1	165	166	94.6454	185.075
TraesCS1D01G122800.1	645	646	271	136.174
TraesCS1D01G123900.1	1048	1049	300	92.8329
TraesCS1D01G125200.2	1814	1815	367	65.6366
TraesCS1D01G127700.1	1093	1094	671.42	199.22
TraesCS1D01G128800.1	864	865	947	355.378
TraesCS1D01G129200.2	1631	1632	3709	737.722
TraesCS1D01G135700.1	357	358	0	0
TraesCS1D01G145100.1	921	922	1173.41	413.119
TraesCS1D01G148000LC.1	468	469	469.905	325.232
TraesCS1D01G149800.1	1074	1075	2463	743.725
TraesCS1D01G153900.1	1446	1447	5146.48	1154.51
TraesCS1D01G156400.2	775	776	1109.71	464.197
TraesCS1D01G165400.1	1176	1177	2756	760.08
TraesCS1D01G167300.1	1523	1524	432	92.0143
TraesCS1D01G170900LC.1	1194	1195	0	0
TraesCS1D01G173000LC.1	2546	2547	15	1.9117
TraesCS1D01G180500.1	105	106	6.66667	20.4155
TraesCS1D01G182900LC.1	534	535	1	0.60674
TraesCS1D01G194600.1	462	463	99.933	70.0623
TraesCS1D01G197400.1	1396	1397	505.594	117.479
TraesCS1D01G197900.1	318	319	362	368.361
TraesCS1D01G206300.1	597	598	0	0
TraesCS1D01G215100.1	1280	1281	31	7.85541
TraesCS1D01G219000.1	944	945	1681.69	577.658
TraesCS1D01G220500.1	1334	1335	571	138.839
TraesCS1D01G225600.1	1657	1658	1542	301.895
TraesCS1D01G225700.1	608	609	0	0
TraesCS1D01G225900.1	682	683	0	0
TraesCS1D01G226200.1	1293	1294	411	103.101
TraesCS1D01G227300.1	498	499	621.863	404.53
TraesCS1D01G231600.1	1679	1680	1704	329.243
TraesCS1D01G236600.1	159	160	9	18.2591
TraesCS1D01G238900.1	1014	1015	104	33.2601
TraesCS1D01G242500.1	1424	1425	2122	483.378
TraesCS1D01G245900LC.1	396	397	125.761	102.828
TraesCS1D01G251300LC.1	234	235	2	2.7626
TraesCS1D01G252900.1	3571	3572	981.123	89.1597
TraesCS1D01G255800.1	890	891	379	138.076
TraesCS1D01G258800.1	1972	1973	7128	1172.73
TraesCS1D01G265800.1	668	669	20.5465	9.96937
TraesCS1D01G265900.1	267	268	23	27.858
TraesCS1D01G274100.1	803	804	441	178.049
TraesCS1D01G276700.1	773	774	773.54	324.413
TraesCS1D01G281700LC.1	213	214	24	36.4044
TraesCS1D01G283800.1	522	523	687.417	426.653
TraesCS1D01G284000.2	2633	2634	1209	148.993
TraesCS1D01G285300.1	667	668	281.9	136.986
TraesCS1D01G285300LC.1	684	685	16	7.58203
TraesCS1D01G287800.1	852	853	1396.01	531.244
TraesCS1D01G290200.1	572	573	178.725	101.248
TraesCS1D01G291500.1	2100	2101	43	6.64353
TraesCS1D01G305900.1	1151	1152	5921.55	1668.55
TraesCS1D01G306800.1	698	699	1027.95	477.367
TraesCS1D01G308100.1	450	451	476.948	343.282
TraesCS1D01G309200.1	2003	2004	2465.29	399.324
TraesCS1D01G313800.2	2262	2263	10585.5	1518.39
TraesCS1D01G316900.1	770	771	1329.32	559.669
TraesCS1D01G317300.1	988	989	12.8225	4.20855
TraesCS1D01G327200.1	757	758	813.081	348.194
TraesCS1D01G353100.5	2072	2073	14733.7	2307.12
TraesCS1D01G357200LC.1	219	220	56.0687	82.7283
TraesCS1D01G362300.1	752	753	592	255.201
TraesCS1D01G364600.1	793	794	537.83	219.878
TraesCS1D01G364700.1	5000	5001	269	17.4603
TraesCS1D01G366400.1	411	412	182.501	143.789
TraesCS1D01G368000.1	687	688	165.095	77.8934
TraesCS1D01G369200.1	1244	1245	0	0
TraesCS1D01G375700.1	2252	2253	10318	1486.59
TraesCS1D01G376700.1	1220	1221	8	2.12682
TraesCS1D01G379300.1	2618	2619	0	0
TraesCS1D01G385000.1	1322	1323	926	227.2
TraesCS1D01G394700.1	288	289	122.304	137.372
TraesCS1D01G400100.1	863	864	3957	1486.65
TraesCS1D01G403400.1	1429	1430	1646.65	373.785
TraesCS1D01G407500.1	1278	1279	879.821	223.296
TraesCS1D01G411300.1	1268	1269	6358.2	1626.4
TraesCS1D01G412200.1	1899	1900	5513.46	941.948
TraesCS1D01G420500.1	1450	1451	1861	416.328
TraesCS1D01G420600.2	1343	1344	3701.93	894.097
TraesCS1D01G426500.2	219	220	14	20.6567
TraesCS1D01G428200.1	807	808	4070.5	1635.28
TraesCS1D01G435600LC.1	879	880	3	1.10661
TraesCS1D01G435700LC.1	918	919	0	0
TraesCS1D01G467800LC.1	321	322	464	467.755
TraesCS1D01G499400LC.1	138	139	0	0
TraesCS1D01G507900LC.1	2244	2245	6791.12	981.932
TraesCS1D01G536000LC.1	651	652	477.305	237.632
TraesCS1D01G547000LC.1	216	217	129	192.968
TraesCS1D01G561900LC.1	201	202	164.281	263.993
TraesCS2A01G031100LC.1	3477	3478	0	0
TraesCS2A01G033900LC.1	243	244	39	51.8837
TraesCS2A01G034200.1	288	289	1	1.1232
TraesCS2A01G034300.1	288	289	1	1.1232
TraesCS2A01G035100.1	832	833	1369.94	533.843
TraesCS2A01G039400.1	930	931	918	320.073
TraesCS2A01G045000.1	1826	1827	490	87.059
TraesCS2A01G047900.1	240	241	1	1.34691
TraesCS2A01G048000.1	473	474	0	0
TraesCS2A01G064900.1	972	973	1318.48	439.862
TraesCS2A01G066700.1	762	763	8836.67	3759.42
TraesCS2A01G066800.1	762	763	11589.1	4930.39
TraesCS2A01G066900.1	930	931	5118.85	1784.76
TraesCS2A01G067200.1	861	862	3707.65	1396.2
TraesCS2A01G067300.1	956	957	6346.92	2152.82
TraesCS2A01G075000.1	1301	1302	1078	268.76
TraesCS2A01G082100.1	1761	1762	4625.67	852.168
TraesCS2A01G083000.1	1715	1716	4291.03	811.71
TraesCS2A01G083300.1	1721	1722	2425.37	457.194
TraesCS2A01G097500LC.1	1152	1153	33	9.29054
TraesCS2A01G098100.1	948	949	2769.44	947.289
TraesCS2A01G101600.1	588	589	61.717	34.0131
TraesCS2A01G101700.2	1784	1785	1557.55	283.244
TraesCS2A01G108900.1	1130	1131	2309.46	662.832
TraesCS2A01G111000.1	868	869	170.544	63.7047
TraesCS2A01G113100.1	1141	1142	404	114.834
TraesCS2A01G114400.1	821	822	4031.33	1591.96
TraesCS2A01G115100.1	612	613	467	247.294
TraesCS2A01G117300.1	1852	1853	2659	465.8
TraesCS2A01G117700.1	633	634	1906.41	976.076
TraesCS2A01G121200.1	669	670	1247.91	604.597
TraesCS2A01G125200.1	1110	1111	998.273	291.67
TraesCS2A01G130600.1	5805	5806	6265.43	350.292
TraesCS2A01G133900.1	846	847	253	96.9602
TraesCS2A01G134000.1	4977	4978	6712	437.677
TraesCS2A01G135800.1	1548	1549	372	77.9557
TraesCS2A01G146000.1	801	802	605.335	245.007
TraesCS2A01G152000.1	595	596	623.89	339.796
TraesCS2A01G152300LC.1	522	523	98.372	61.0557
TraesCS2A01G156100.2	1248	1249	1285.01	333.965
TraesCS2A01G158800.1	270	271	23.4637	28.105
TraesCS2A01G162000LC.1	558	559	565	328.09
TraesCS2A01G169800.1	1092	1093	2223.29	660.285
TraesCS2A01G170800.1	831	832	2075.83	809.887
TraesCS2A01G171800.1	240	241	345.941	465.952
TraesCS2A01G174600.1	267	268	0	0
TraesCS2A01G182600.1	2198	2199	942.867	139.182
TraesCS2A01G186500LC.1	321	322	870.909	877.957
TraesCS2A01G187200.1	1143	1144	6432.77	1825.27
TraesCS2A01G194600LC.1	603	604	802.69	431.387
TraesCS2A01G197300LC.1	306	307	0	0
TraesCS2A01G202100.1	792	793	392	160.461
TraesCS2A01G206100.1	1380	1381	1438.57	338.138
TraesCS2A01G206100LC.1	387	388	128	107.086
TraesCS2A01G206200.1	1353	1354	7225.36	1732.2
TraesCS2A01G210900.1	282	283	1	1.14702
TraesCS2A01G214700.1	795	796	384	156.594
TraesCS2A01G219000.1	733	734	1229.77	543.856
TraesCS2A01G219400.1	2128	2129	847	129.141
TraesCS2A01G224000.1	802	803	1359.46	549.55
TraesCS2A01G227300.1	627	628	118	60.9928
TraesCS2A01G235000.2	545	546	94	55.8845
TraesCS2A01G238900.1	3189	3190	1631	165.966
TraesCS2A01G239100LC.1	210	211	296.333	455.884
TraesCS2A01G243200.1	734	735	915	404.101
TraesCS2A01G247300.3	1371	1372	10988.7	2599.85
TraesCS2A01G250800.1	1528	1529	3205.25	680.474
TraesCS2A01G252600.1	849	850	3564.06	1361.08
TraesCS2A01G253200LC.1	171	172	77	145.318
TraesCS2A01G254600.3	780	781	3863.79	1605.9
TraesCS2A01G261500.1	792	793	51	20.8763
TraesCS2A01G261600.1	2143	2144	5405.12	818.345
TraesCS2A01G262500.1	879	880	2890.77	1066.32
TraesCS2A01G263300.1	748	749	2294.41	994.364
TraesCS2A01G266900.1	717	718	53	23.9612
TraesCS2A01G268200.1	1452	1453	276	61.6595
TraesCS2A01G268600.1	2242	2243	476	68.8865
TraesCS2A01G268700.1	2066	2067	415	65.1724
TraesCS2A01G269500.1	834	835	213.228	82.8923
TraesCS2A01G272800.1	642	643	338	170.633
TraesCS2A01G276100.1	1129	1130	3285.76	943.874
TraesCS2A01G276600.1	192	193	0	0
TraesCS2A01G278600.1	670	671	996.561	482.101
TraesCS2A01G279200.1	1247	1248	632.007	164.386
TraesCS2A01G284500.1	1636	1637	1256.55	249.166
TraesCS2A01G285100.1	1442	1443	0	0
TraesCS2A01G286000.1	2100	2101	53	8.18853
TraesCS2A01G290800.1	1220	1221	3	0.797557
TraesCS2A01G292700.1	551	552	1570.25	923.394
TraesCS2A01G293700.1	935	936	2223.58	771.14
TraesCS2A01G294000.1	879	880	961.991	354.85
TraesCS2A01G295400.1	2322	2323	1061	148.259
TraesCS2A01G295600.1	903	904	854.593	306.865
TraesCS2A01G296000.1	1304	1305	681.639	169.551
TraesCS2A01G296400.1	862	863	3012.54	1133.13
TraesCS2A01G297500.1	1097	1098	2846.08	841.398
TraesCS2A01G304400.1	660	661	1639	804.885
TraesCS2A01G306400.3	1814	1815	2980	532.962
TraesCS2A01G310300.2	3181	3182	1098	112.01
TraesCS2A01G312400.1	357	358	76.5484	69.408
TraesCS2A01G312900.1	1008	1009	0	0
TraesCS2A01G313000.1	805	806	664.535	267.633
TraesCS2A01G316800LC.1	195	196	2.23632	3.70368
TraesCS2A01G318900.1	679	680	1614.25	770.581
TraesCS2A01G334000.1	887	888	1581.12	577.974
TraesCS2A01G338100.1	932	933	880	306.166
TraesCS2A01G342600.1	1212	1213	4935.26	1320.7
TraesCS2A01G343900.1	1744	1745	535	99.521
TraesCS2A01G344200.1	2077	2078	44	6.87327
TraesCS2A01G344600.1	1206	1207	7333.3	1972.19
TraesCS2A01G354200.2	924	925	1696	595.169
TraesCS2A01G354300LC.1	573	574	560.194	316.798
TraesCS2A01G355400.1	1248	1249	8050.39	2092.24
TraesCS2A01G359000.1	2684	2685	2725	329.442
TraesCS2A01G363600.1	919	920	438.934	154.87
TraesCS2A01G367200.1	1480	1481	0	0
TraesCS2A01G367700.1	948	949	160	54.7281
TraesCS2A01G372000.1	544	545	365	217.397
TraesCS2A01G374800LC.1	303	304	2	2.13556
TraesCS2A01G378300.1	1853	1854	46	8.05387
TraesCS2A01G383900.1	246	247	43	56.5103
