target_id	length	eff_length	est_counts	tpm
TRINITY_DN20_c0_g1_i1	1009	819.084	25	7.37791
TRINITY_DN68_c0_g1_i1	235	70.8191	0	0
TRINITY_DN53_c0_g1_i1	410	223.559	189	204.358
TRINITY_DN32_c0_g1_i1	260	90.0609	0	0
TRINITY_DN4_c0_g1_i1	797	607.084	250	99.5435
TRINITY_DN9_c0_g1_i1	1805	1615.08	244	36.5188
TRINITY_DN46_c0_g1_i1	450	261.956	0	0
TRINITY_DN46_c0_g1_i2	539	349.607	0	0
TRINITY_DN6_c0_g1_i1	204	49.6505	0	0
TRINITY_DN54_c0_g1_i1	872	682.084	1	0.354392
TRINITY_DN84_c0_g1_i1	3521	3331.08	120	8.70798
TRINITY_DN26_c0_g1_i1	1981	1791.08	1095	147.782
TRINITY_DN89_c0_g1_i1	582	392.315	81	49.9082
TRINITY_DN12_c0_g1_i1	714	524.145	2	0.922361
TRINITY_DN41_c0_g1_i1	601	411.275	0	0
TRINITY_DN77_c0_g1_i1	264	93.2668	0	0
TRINITY_DN13_c0_g1_i1	236	71.4787	0	0
TRINITY_DN13_c0_g1_i2	304	126.51	0	0
TRINITY_DN30_c0_g1_i2	402	215.936	0	0
TRINITY_DN72_c0_g1_i1	825	635.084	1687	642.105
TRINITY_DN65_c0_g1_i1	354	170.933	3	4.24246
TRINITY_DN38_c0_g1_i1	1076	886.084	66	18.0049
TRINITY_DN63_c0_g1_i1	1318	1128.08	92	19.7137
TRINITY_DN50_c0_g1_i1	227	65.2517	0	0
TRINITY_DN34_c0_g1_i1	214	56.411	3	12.8552
TRINITY_DN42_c0_g1_i1	3086	2896.08	0	0
TRINITY_DN74_c0_g1_i1	230	67.3138	34	122.095
TRINITY_DN11_c0_g1_i1	232	68.8192	2	7.02493
TRINITY_DN49_c0_g1_i2	511	321.709	1	0.751378
TRINITY_DN15_c0_g1_i1	269	97.2016	1	2.48684
TRINITY_DN80_c0_g1_i1	456	267.823	287.662	259.631
TRINITY_DN80_c0_g1_i2	428	240.786	3.33792	3.35095
TRINITY_DN86_c0_g1_i1	1274	1084.08	614	136.908
TRINITY_DN73_c0_g1_i1	882	692.084	0	0
TRINITY_DN73_c0_g1_i2	774	584.145	11	4.55192
TRINITY_DN17_c0_g1_i1	639	449.192	1053	566.655
TRINITY_DN94_c0_g1_i1	1746	1556.08	257	39.9229
TRINITY_DN27_c0_g1_i1	1737	1547.08	450	70.3106
TRINITY_DN266_c0_g1_i1	338	156.436	0	0
TRINITY_DN250_c0_g1_i1	882	692.084	1201.15	419.526
TRINITY_DN250_c0_g1_i2	992	802.084	2.8531	0.859843
TRINITY_DN201_c0_g1_i1	3090	2900.08	710	59.1793
TRINITY_DN280_c0_g1_i1	1177	987.084	25	6.1222
TRINITY_DN280_c0_g2_i1	923	733.084	164	54.0769
TRINITY_DN202_c0_g1_i1	345	162.742	1	1.48533
TRINITY_DN210_c0_g1_i1	201	47.7346	12	60.7674
TRINITY_DN210_c0_g2_i1	1521	1331.08	57	10.3512
TRINITY_DN291_c0_g1_i2	1861	1671.08	126	18.2261
TRINITY_DN255_c0_g1_i1	1703	1513.08	43	6.86954
TRINITY_DN255_c0_g2_i1	1086	896.084	154	41.5426
TRINITY_DN238_c0_g1_i1	1101	911.084	138	36.6136
TRINITY_DN264_c0_g1_i1	889	699.084	1	0.345774
TRINITY_DN208_c0_g1_i1	243	76.5541	3	9.47272
TRINITY_DN276_c0_g1_i1	574	384.315	0	0
TRINITY_DN276_c0_g1_i2	1312	1122.08	1661	357.821
TRINITY_DN217_c0_g1_i2	592	402.315	7.66327	4.60437
TRINITY_DN217_c0_g1_i3	536	346.642	1.33673	0.932145
TRINITY_DN272_c0_g1_i1	301	123.844	17	33.1816
TRINITY_DN272_c0_g2_i1	825	635.084	660	251.209
TRINITY_DN279_c0_g1_i5	1379	1189.08	134.214	27.284
TRINITY_DN279_c0_g1_i2	1491	1301.08	6.7858	1.26072
TRINITY_DN279_c0_g1_i3	358	174.597	0	0
TRINITY_DN215_c0_g1_i1	1977	1787.08	708	95.7658
TRINITY_DN222_c0_g1_i1	1077	887.084	21	5.72238
TRINITY_DN239_c0_g1_i1	273	100.505	0	0
TRINITY_DN244_c0_g1_i1	705	515.145	0	0
TRINITY_DN299_c0_g1_i1	1780	1590.08	118	17.9384
TRINITY_DN248_c0_g1_i1	2359	2169.08	1268	141.307
TRINITY_DN285_c0_g1_i1	315	136.338	723	1281.87
TRINITY_DN203_c0_g1_i1	881	691.084	43	15.0404
TRINITY_DN296_c0_g1_i1	1752	1562.08	1771	274.054
TRINITY_DN229_c0_g1_i1	1462	1272.08	149	28.3134
TRINITY_DN229_c0_g2_i1	1557	1367.08	2268	401.023
TRINITY_DN282_c0_g1_i1	318	138.831	0	0
TRINITY_DN252_c0_g1_i2	2056	1866.08	600	77.7216
TRINITY_DN256_c0_g1_i1	321	141.463	3730	6373.63
TRINITY_DN256_c0_g2_i1	383	197.818	5457	6668.22
TRINITY_DN294_c0_g1_i1	966	776.084	2	0.622936
TRINITY_DN258_c0_g1_i1	823	633.084	1411	538.75
TRINITY_DN263_c0_g1_i1	335	153.741	2	3.14458
TRINITY_DN204_c0_g1_i1	827	637.084	228	86.5088
TRINITY_DN251_c0_g1_i1	2452	2262.08	520	55.567
TRINITY_DN274_c0_g1_i1	339	157.387	4	6.14347
TRINITY_DN274_c0_g1_i2	743	553.145	1	0.437002
TRINITY_DN274_c0_g1_i3	539	349.607	0	0
TRINITY_DN274_c0_g2_i1	243	76.5541	0	0
TRINITY_DN224_c0_g1_i1	446	258.138	66	61.8036
TRINITY_DN224_c0_g2_i1	761	571.145	630	266.635
TRINITY_DN262_c0_g1_i1	856	666.084	1507.91	547.226
TRINITY_DN262_c0_g1_i2	374	189.37	4.09461	5.22665
TRINITY_DN261_c0_g1_i1	1659	1469.08	1347	221.637
TRINITY_DN226_c0_g1_i2	1248	1058.08	105	23.9878
TRINITY_DN226_c0_g2_i1	1291	1101.08	1	0.219534
TRINITY_DN265_c0_g1_i1	815	625.084	775	299.699
TRINITY_DN223_c0_g1_i1	1389	1199.08	261	52.6154
TRINITY_DN253_c0_g1_i1	369	184.695	53	69.3654
TRINITY_DN284_c0_g1_i1	205	50.3042	0	0
TRINITY_DN218_c0_g1_i1	1286	1096.08	8	1.76428
TRINITY_DN218_c0_g2_i1	594	404.315	65	38.8611
TRINITY_DN218_c0_g3_i1	261	90.8747	8	21.2799
TRINITY_DN295_c0_g1_i1	748	558.145	499	216.11
TRINITY_DN225_c0_g1_i1	423	236.025	34	34.8211
TRINITY_DN227_c0_g1_i1	298	121.276	6	11.9591
TRINITY_DN269_c0_g1_i2	1627	1437.08	528	88.8124
TRINITY_DN221_c0_g1_i1	2241	2051.08	837	98.6425
TRINITY_DN235_c1_g1_i1	349	166.419	0	0
TRINITY_DN235_c0_g1_i1	584	394.315	1	0.613025
TRINITY_DN231_c0_g1_i1	352	169.16	0	0
TRINITY_DN200_c0_g1_i1	958	768.084	341.362	107.431
TRINITY_DN200_c0_g1_i2	928	738.084	3504.64	1147.78
TRINITY_DN205_c0_g1_i1	1572	1382.08	847	148.14
TRINITY_DN297_c0_g1_i1	337	155.484	17	26.4292
TRINITY_DN297_c0_g1_i2	303	125.604	0	0
TRINITY_DN243_c0_g1_i1	626	436.192	1	0.554172
TRINITY_DN243_c0_g2_i1	3182	2992.08	76	6.13991
TRINITY_DN213_c0_g1_i2	1024	834.084	635	184.029
TRINITY_DN233_c0_g1_i1	414	227.446	2	2.12556
TRINITY_DN278_c0_g1_i1	1193	1003.08	117	28.1949
TRINITY_DN281_c0_g1_i1	575	385.315	1069.89	671.188
TRINITY_DN230_c0_g1_i1	218	59.1873	15	61.2611
TRINITY_DN286_c0_g1_i1	380	194.997	0	0
TRINITY_DN286_c0_g2_i1	925	735.084	0	0
TRINITY_DN249_c0_g1_i2	208	52.3696	3	13.8473
TRINITY_DN249_c0_g1_i3	676	486.145	18	8.95012
TRINITY_DN245_c0_g1_i2	983	793.084	68	20.7258
TRINITY_DN220_c0_g1_i1	740	550.145	515	226.283
TRINITY_DN207_c0_g1_i2	919	729.084	456	151.185
TRINITY_DN267_c0_g1_i1	331	150.119	1	1.61022
TRINITY_DN259_c0_g1_i2	1069	879.084	437	120.164
TRINITY_DN237_c0_g1_i1	864	674.084	53	19.0057
TRINITY_DN228_c0_g1_i1	317	137.904	57	99.9125
TRINITY_DN228_c0_g2_i1	463	274.686	303	266.642
TRINITY_DN293_c0_g1_i1	215	57.1023	1	4.23319
TRINITY_DN293_c0_g2_i1	748	558.145	127	55.002
TRINITY_DN283_c0_g1_i2	699	509.145	0	0
TRINITY_DN211_c0_g1_i1	2050	1860.08	406	52.7613
TRINITY_DN219_c0_g1_i1	1363	1173.08	1180	243.15
TRINITY_DN289_c0_g1_i1	314	135.439	23.878	42.6165
TRINITY_DN289_c0_g1_i3	521	331.676	8.12196	5.91928
TRINITY_DN257_c0_g1_i1	1836	1646.08	1361	199.861
TRINITY_DN268_c0_g1_i1	301	123.844	0	0
TRINITY_DN268_c0_g1_i2	1248	1058.08	742	169.514
TRINITY_DN260_c0_g1_i1	1211	1021.08	125	29.5917
TRINITY_DN206_c0_g1_i1	763	573.145	1472	620.82
TRINITY_DN206_c0_g2_i1	308	130.1	0	0
TRINITY_DN273_c0_g1_i1	994	804.084	1	0.300622
TRINITY_DN236_c0_g1_i2	1073	883.084	1292	353.657
TRINITY_DN292_c0_g1_i1	1011	821.084	1899	559.061
TRINITY_DN292_c0_g1_i2	465	276.686	0	0
TRINITY_DN209_c0_g1_i1	297	120.432	0	0
TRINITY_DN209_c0_g1_i2	1503	1313.08	977	179.856
TRINITY_DN232_c0_g1_i1	1648	1458.08	234	38.7932
TRINITY_DN246_c0_g1_i1	4545	4355.08	32	1.77613
TRINITY_DN216_c0_g1_i1	1269	1079.08	2118	474.452
TRINITY_DN254_c0_g1_i1	648	458.192	0	0
TRINITY_DN290_c0_g1_i1	414	227.446	241	256.131
TRINITY_DN290_c0_g2_i1	850	660.084	109	39.9162
TRINITY_DN288_c0_g1_i1	287	111.909	9	19.4401
TRINITY_DN275_c0_g1_i1	403	216.848	0	0
TRINITY_DN275_c0_g2_i1	212	55.0854	3	13.1646
TRINITY_DN214_c0_g1_i1	1514	1324.08	214	39.0679
TRINITY_DN298_c0_g1_i1	1728	1538.08	64178	10086.2
TRINITY_DN241_c0_g1_i2	228	65.9101	29	106.357
TRINITY_DN247_c0_g1_i1	2526	2336.08	2451	253.616
TRINITY_DN212_c0_g1_i1	1894	1704.08	81	11.4899
TRINITY_DN212_c0_g1_i3	1996	1806.08	0	0
TRINITY_DN287_c0_g1_i1	1232	1042.08	292	67.7333
TRINITY_DN356_c0_g1_i1	1615	1425.08	1591.89	270.019
TRINITY_DN356_c0_g1_i2	1692	1502.08	3.11291	0.50095
TRINITY_DN361_c0_g1_i1	787	597.145	1138	460.664
TRINITY_DN352_c0_g1_i1	782	592.145	162	66.1316
TRINITY_DN395_c0_g1_i1	492	303.02	0	0
TRINITY_DN395_c0_g2_i1	1492	1302.08	0	0
TRINITY_DN346_c0_g1_i3	2149	1959.08	92	11.3516
TRINITY_DN318_c0_g1_i1	1398	1208.08	245	49.022
TRINITY_DN391_c0_g1_i1	539	349.607	0	0
TRINITY_DN391_c0_g2_i1	681	491.145	5	2.46084
TRINITY_DN389_c0_g1_i2	843	653.084	16	5.92206
TRINITY_DN389_c0_g2_i1	252	83.7448	0	0
TRINITY_DN387_c0_g1_i4	1010	820.084	1221.68	360.098
TRINITY_DN387_c0_g1_i2	904	714.084	212.321	71.8729
TRINITY_DN382_c0_g1_i1	218	59.1873	74	302.221
TRINITY_DN382_c0_g2_i1	410	223.559	974	1053.15
TRINITY_DN339_c0_g1_i1	708	518.145	326	152.086
TRINITY_DN339_c0_g1_i2	266	94.9152	0	0
TRINITY_DN339_c0_g2_i1	223	62.4429	0	0
TRINITY_DN393_c0_g1_i1	1064	874.084	214.938	59.4404
TRINITY_DN393_c0_g1_i2	1159	969.084	50.0622	12.4873
TRINITY_DN393_c0_g2_i1	1966	1776.08	11	1.4971
TRINITY_DN317_c0_g1_i2	694	504.145	6	2.87686
TRINITY_DN347_c0_g1_i1	257	87.622	5	13.7936
TRINITY_DN330_c0_g1_i2	993	803.084	4047.32	1218.23
TRINITY_DN330_c0_g1_i3	300	122.936	16.6817	32.8007
TRINITY_DN330_c0_g2_i1	230	67.3138	2.11595	7.59843
TRINITY_DN307_c0_g1_i2	618	428.192	148	83.5498
TRINITY_DN370_c0_g1_i1	1873	1683.08	0	0
TRINITY_DN370_c0_g1_i3	1770	1580.08	437	66.8534
TRINITY_DN348_c0_g1_i1	724	534.145	1	0.452546
TRINITY_DN348_c0_g1_i2	803	613.084	0	0
TRINITY_DN381_c0_g1_i4	573	383.354	0	0
TRINITY_DN381_c0_g1_i1	475	286.432	0	0
TRINITY_DN381_c0_g2_i1	244	77.389	0	0
TRINITY_DN303_c0_g1_i1	1100	910.084	1204	319.792
TRINITY_DN388_c0_g1_i1	436	248.391	28	27.2486
TRINITY_DN369_c0_g1_i1	1280	1090.08	8	1.77399
TRINITY_DN300_c0_g1_i1	1073	883.084	1532	419.352
TRINITY_DN324_c0_g1_i1	2044	1854.08	190	24.7711
TRINITY_DN344_c0_g1_i1	683	493.145	574	281.358
TRINITY_DN310_c0_g1_i1	1499	1309.08	12	2.21583
TRINITY_DN310_c0_g2_i1	275	102.043	16	37.9017
TRINITY_DN343_c0_g1_i1	1140	950.084	62	15.7744
TRINITY_DN336_c0_g1_i1	2800	2610.08	24.6996	2.28748
TRINITY_DN336_c0_g1_i2	2727	2537.08	763.3	72.7248
TRINITY_DN376_c0_g1_i1	3261	3071.08	24	1.88904
TRINITY_DN331_c0_g1_i4	251	82.9687	3	8.74035
TRINITY_DN331_c0_g1_i1	504	314.836	3	2.30334
TRINITY_DN331_c0_g1_i2	330	149.213	0	0
TRINITY_DN305_c0_g1_i1	2215	2025.08	2057	245.535
TRINITY_DN345_c0_g1_i1	1976	1786.08	13	1.7594
TRINITY_DN345_c0_g2_i1	295	118.689	0	0
TRINITY_DN306_c0_g1_i1	261	90.8747	7	18.6199
TRINITY_DN390_c0_g1_i1	228	65.9101	25	91.6875
TRINITY_DN349_c0_g1_i1	604	414.233	114	66.5245
TRINITY_DN349_c0_g2_i1	324	144.103	1.94144	3.25666
TRINITY_DN349_c0_g2_i2	304	126.51	96.0586	183.542
TRINITY_DN349_c0_g3_i1	591	401.315	1275	767.974
TRINITY_DN316_c0_g1_i1	322	142.344	3	5.09453
TRINITY_DN367_c0_g1_i2	1561	1371.08	763	134.519
TRINITY_DN398_c0_g1_i1	861	671.084	188.736	67.9828
TRINITY_DN398_c0_g1_i2	969	779.084	33.6462	10.4394
TRINITY_DN398_c0_g1_i3	734	544.145	11.618	5.16108
TRINITY_DN308_c0_g1_i2	2331	2141.08	1697	191.589
TRINITY_DN319_c0_g1_i2	1394	1204.08	546	109.612
TRINITY_DN364_c0_g1_i1	290	114.43	0	0
TRINITY_DN374_c0_g1_i1	2068	1878.08	24.6054	3.16693
TRINITY_DN374_c0_g1_i2	2141	1951.08	78.3946	9.71252
TRINITY_DN360_c0_g1_i2	973	783.084	1101	339.861
TRINITY_DN302_c0_g1_i2	1210	1020.08	78.0418	18.4933
TRINITY_DN302_c0_g1_i3	1101	911.084	48.9582	12.9894
TRINITY_DN329_c0_g1_i2	1510	1320.08	82	15.0153
TRINITY_DN329_c0_g1_i3	1061	871.084	0	0
TRINITY_DN362_c0_g1_i2	282	107.724	0	0
TRINITY_DN362_c0_g2_i1	291	115.244	0	0
TRINITY_DN337_c0_g1_i1	212	55.0854	36.7429	161.235
TRINITY_DN337_c0_g1_i2	1413	1223.08	736.257	145.511
TRINITY_DN371_c0_g1_i1	1221	1031.08	9.09854	2.13304
TRINITY_DN371_c0_g1_i2	1135	945.084	1789.9	457.805
TRINITY_DN355_c0_g1_i1	409	222.604	25.3489	27.5263
TRINITY_DN355_c0_g1_i2	325	144.952	7.6511	12.7592
TRINITY_DN355_c0_g2_i1	238	72.8292	0	0
TRINITY_DN358_c0_g1_i2	397	211.217	92	105.289
TRINITY_DN341_c0_g1_i1	224	63.126	78	298.682
TRINITY_DN341_c0_g2_i1	219	59.8308	78	315.131
TRINITY_DN375_c0_g1_i1	1896	1706.08	300	42.5053
TRINITY_DN383_c0_g1_i1	1112	922.084	46.2291	12.119
TRINITY_DN383_c0_g1_i3	417	230.284	8.77095	9.20673
TRINITY_DN366_c0_g1_i2	1036	846.084	70	19.9989
TRINITY_DN304_c0_g1_i1	1734	1544.08	441	69.0382
TRINITY_DN373_c0_g1_i1	335	153.741	61.822	97.2022
TRINITY_DN373_c0_g1_i2	369	184.695	1.7919	2.3452
TRINITY_DN373_c0_g1_i3	326	145.876	5.38613	8.92516
TRINITY_DN332_c0_g1_i1	2161	1971.08	155	19.0085
TRINITY_DN332_c0_g1_i2	263	92.4672	0	0
TRINITY_DN372_c0_g1_i1	1463	1273.08	325	61.709
TRINITY_DN328_c0_g1_i1	490	301.02	0	0
TRINITY_DN328_c0_g2_i1	734	544.145	0	0
TRINITY_DN386_c0_g1_i1	1327	1137.08	6	1.2755
TRINITY_DN377_c0_g1_i2	1680	1490.08	322.655	52.3419
TRINITY_DN377_c0_g1_i3	844	654.084	16.345	6.04052
TRINITY_DN377_c0_g2_i1	586	396.315	500	304.966
TRINITY_DN363_c0_g1_i1	210	53.7505	1	4.49717
TRINITY_DN363_c0_g2_i1	1408	1218.08	98	19.4478
TRINITY_DN359_c0_g1_i1	220	60.5122	0	0
TRINITY_DN359_c0_g2_i1	1011	821.084	20	5.88795
TRINITY_DN359_c0_g2_i3	420	233.167	0	0
TRINITY_DN380_c0_g1_i1	283	108.547	2	4.45385
TRINITY_DN322_c0_g1_i1	687	497.145	8.78848	4.2732
TRINITY_DN322_c0_g1_i3	779	589.145	29.2115	11.9854
TRINITY_DN399_c0_g1_i1	1046	856.084	997	281.514
TRINITY_DN327_c0_g1_i1	325	144.952	23	38.3554
TRINITY_DN340_c0_g1_i4	472	283.518	4.68385	3.99341
TRINITY_DN340_c0_g1_i1	222	61.7661	0	0
TRINITY_DN340_c0_g1_i3	918	728.084	3611.32	1198.96
TRINITY_DN368_c0_g1_i1	945	755.084	1320	422.572
TRINITY_DN301_c0_g1_i3	1323	1133.08	393	83.8402
TRINITY_DN342_c0_g1_i2	864	674.084	46	16.4955
TRINITY_DN357_c0_g1_i2	1088	898.084	1407.18	378.751
TRINITY_DN357_c0_g1_i3	794	604.145	68.8209	27.536
TRINITY_DN321_c0_g1_i1	1013	823.084	134	39.3534
TRINITY_DN321_c0_g1_i2	361	177.398	0	0
TRINITY_DN326_c0_g1_i1	1069	879.084	0	0
TRINITY_DN350_c0_g1_i2	320	140.552	1.03616	1.78201
TRINITY_DN350_c0_g1_i3	1173	983.084	3399.96	835.999
TRINITY_DN313_c0_g1_i1	268	96.4191	1.34798	3.37941
TRINITY_DN313_c0_g1_i2	567	377.354	176.652	113.16
TRINITY_DN392_c0_g1_i1	1504	1314.08	917	168.682
TRINITY_DN351_c0_g1_i1	1028	838.084	1750	504.745
TRINITY_DN354_c0_g1_i1	442	254.189	194	184.487
TRINITY_DN309_c0_g1_i2	2232	2042.08	17	2.01232
TRINITY_DN323_c0_g1_i1	659	469.192	608	313.239
TRINITY_DN315_c0_g1_i1	229	66.5835	17.6093	63.9289
TRINITY_DN315_c0_g1_i2	228	65.9101	58.3907	214.148
TRINITY_DN333_c0_g1_i1	1253	1063.08	1158	263.307
TRINITY_DN333_c0_g2_i1	308	130.1	0	0
TRINITY_DN365_c0_g1_i1	1801	1611.08	487	73.0689
TRINITY_DN379_c0_g1_i2	390	204.533	0	0
TRINITY_DN379_c0_g1_i3	1309	1119.08	1012	218.595
TRINITY_DN379_c0_g2_i1	900	710.084	23	7.82961
TRINITY_DN353_c1_g1_i1	326	145.876	353	584.943
TRINITY_DN353_c0_g1_i1	541	351.607	3	2.06246
TRINITY_DN384_c0_g1_i1	667	477.145	30.3077	15.3541
TRINITY_DN384_c0_g1_i2	941	751.084	78.6923	25.326
TRINITY_DN384_c0_g2_i1	523	333.676	142	102.869
TRINITY_DN320_c0_g1_i1	1580	1390.08	656	114.073
TRINITY_DN385_c0_g1_i2	349	166.419	2	2.90502
TRINITY_DN378_c0_g1_i3	1893	1703.08	30	4.25801
TRINITY_DN334_c0_g1_i1	337	155.484	0	0
TRINITY_DN334_c0_g1_i2	616	426.192	1014	575.115
TRINITY_DN312_c0_g1_i1	1912	1722.08	47	6.59729
TRINITY_DN335_c0_g1_i1	1668	1478.08	811	132.631
TRINITY_DN397_c0_g1_i1	483	294.229	133.348	109.553
TRINITY_DN397_c0_g1_i2	522	332.676	104.652	76.0411
TRINITY_DN338_c0_g1_i1	1215	1025.08	699	164.831
TRINITY_DN311_c0_g1_i1	290	114.43	6	12.6745
TRINITY_DN396_c0_g1_i1	723	533.145	0	0
TRINITY_DN394_c0_g1_i1	235	70.8191	13.4146	45.7877
TRINITY_DN394_c0_g1_i2	1138	948.084	275.585	70.2638
TRINITY_DN394_c0_g2_i1	796	606.145	25	9.96978
TRINITY_DN314_c0_g1_i1	834	644.084	1105.46	414.88
TRINITY_DN314_c0_g1_i3	772	582.145	11.5394	4.79151
TRINITY_DN506_c0_g1_i2	2660	2470.08	1087	106.375
TRINITY_DN513_c0_g1_i2	2585	2395.08	52	5.24813
TRINITY_DN551_c0_g1_i4	916	726.084	11.3439	3.77658
TRINITY_DN551_c0_g1_i1	365	181.05	4.14329	5.53183
TRINITY_DN551_c0_g1_i2	1026	836.084	3.51277	1.0156
TRINITY_DN551_c0_g1_i3	229	66.5835	0	0
TRINITY_DN578_c0_g1_i1	594	404.315	0	0
TRINITY_DN578_c0_g1_i2	636	446.192	0	0
TRINITY_DN585_c0_g1_i1	2353	2163.08	896	100.128
TRINITY_DN543_c0_g1_i1	1242	1052.08	3	0.689275
TRINITY_DN543_c0_g2_i1	1230	1040.08	0	0
TRINITY_DN561_c0_g1_i3	1030	840.084	426	122.577
TRINITY_DN532_c0_g1_i1	222	61.7661	6	23.4814
TRINITY_DN532_c0_g1_i2	220	60.5122	0	0
TRINITY_DN532_c0_g2_i1	1452	1262.08	1012	193.827
TRINITY_DN542_c0_g1_i3	944	754.084	7	2.24388
TRINITY_DN536_c0_g1_i1	1651	1461.08	4.8881	0.808698
TRINITY_DN536_c0_g1_i2	1544	1354.08	14.1119	2.5192
